User,arroba,hora de publicación,publicación
Luis Castillo,@luiscastillo_m,18:55,"""La próxima reforma electoral debe prohibir las encuestas de salida. No agregan valor público y responden a intereses particulares. #EleccionesMéxico2024 #ElecciónPresidencial"""
El elegido,@AxxlYoung,18:54,"""#EleccionesMéxico2024 Roy Campos con Mitofsky, Televisa, Foro TV y demás pasquines corruptos en nado sincronizado afirmando sin datos reales que Claudia Sheinbaum ya ganó. Como MORENA no pudo en las urnas, ahora se quieren robar la elección con mentiras. Esperen el PREP."""
Omar Garcia,@omargv1977,18:54,"""Nuestra próxima presidenta de México!!! Y todo su gabinete!!! #EleccionesMéxico2024"""
Antonio Aponte (Peluche 🐻),@AntonioApontete,18:54,"""Encuesta de salida de Massive Poll pone a la Dra. Claudia Sheinbaum Pardo con un 59%. #ClaudiaPresidentaDeMéxico2024 #EleccionesMéxico2024"""
El Clarín,@SVElClarin,18:53,"""#EleccionesMéxico2024 Mario Delgado de Morena declara la victoria de Claudia Sheinbaum en elecciones presidenciales de México. Llama a celebrar la victoria en el Zócalo."""
Fernanda Salazar,@Fer_SalazarM,18:53,"""Qué les pasa a los hombres analistas? No puedo más… @aguilarcamin diciéndole a @magalonik y @DeniseMaerker que no es cierto lo que dicen, grosero y déspota. Ambas brillantes, pero el tipo queriendo tener la única razón. No están acostumbrados a escuchar. #EleccionesMéxico2024"""
Daniel Valle,@dvallech,18:53,"""Listos para celebrar por el triunfo de nuestra flamante presidenta! #XochitlYaGanó #EleccionesMéxico2024"""
Drake5 ⚽🟨🟦,@soul_drake5,18:53,"""Esto me recuerda cuando Anaya o Bronco aseguraban antes de tiempo haber ganado la presidencia. Y nada, #AMLO aparecía arrasando en las preliminares ❗. #EleccionesMéxico2024"""
lucas,@wavkos,18:53,"""Ya no entendí, todos son ganadores o como? 🤣 #EleccionesMéxico2024"""
sopita 🗣️,@hmtyoongi,18:53,"""Todos andan diciendo que ya ganaron y aún ni terminan de contar votos, de seguro no mamen. #EleccionesMéxico2024"""
ContraRéplica,@ContraReplicaMX,18:53,"""#EleccionesMéxico2024 Declaraciones de Marko Cortés ante la proclamación del triunfo de Santiago Taboada en la #CDMX #Elecciones2024"""
Grupo Fórmula,@Radio_Formula,18:52,"""El analista Alfonso Zárate (@alfonsozarate) destaca la inequidad de las elecciones debido a las intromisiones de AMLO, la mediocridad de la clase política y la intromisión del crimen organizado. #EleccionesMéxico2024 #Elige2024"""
Quinta Fuerza,@QuintaFuerzaMX,18:51,"""#Elecciones2024 🇲🇽🗳️ El equipo de sonido, video y el gran templete donde subirá el ganador a la Presidencia de México este domingo, ha comenzado a instalarse en la explanada del reconocido Zócalo de la #CDMX. #EleccionesMéxico2024 #México #Elecciones"""
PERIÓDICO SUPREMO,@Diario_Supremo,18:51,"""🗳 #EleccionesMéxico2024 Santiago Taboada (@STaboadaMx) se declara ganador de las elecciones por la Jefatura de Gobierno según datos de tres encuestas registradas en el INE. Mientras Parametría da ganadora a @ClaraBrugadaM. #CDMX #EleccionesMéxico2024"""
VeRoo BeRnAaL,@VeRoBeRnAl1101,18:51,"""México ya decidió!!! #EleccionesMéxico2024 #YaVoté #NoEraMiGallo #EsClaudiaPresidentaDeMéxico ya será para la próxima!! 🥴🫤🙄"""
Josué Barrera,@josue_barrera,18:51,"""No olvidemos el gran trabajo de miles de ciudadanos que, sin recibir pago alguno, han dado su mayor esfuerzo para coordinar, supervisar y contar nuestro voto. Gracias a todos los funcionarios @INEMexico @INE_Sonora. #Elecciones2024Mx #EleccionesMéxico2024"""
COMPA EATZ 🇵🇸,@EATZ_mx,18:49,"""Este discurso es el inicio para impugnar, sin importar que sean 5, 10 o 20 puntos de diferencia. Es la derrota de la extrema derecha que no le importa nada, solo el poder por el poder. #EleccionesMéxico2024"""
Municipalidades,@muni_revista,18:49,"""#Reporte #2deJunio La Cámara Nacional de la Industria de Radio y Televisión, @cirtmx desea la mayor de las suertes al gobierno que encabezará @Claudiashein. #ClaudiaPresidentaDeMéxico2024 #EleccionesMéxico2024"""
El Ciudadano MX,@ElCiudadano_Mx,18:59,"""📊🗳 #EleccionesMéxico2024 | Diversas encuestas de salida perfilan a Claudia Sheinbaum como ganadora de la elección presidencial 🇲🇽."""
elbaccaysuslocuras,@elbacca77,18:59,"""Replying to @DeniseDresserG Qué mal pedo que te vendiste!! #XóchitlGálvezPresidenta #EleccionesMéxico2024"""
Reporte Empresarial,@reportempresa,18:59,"""@RenanBarrera y @CeciliaPatronL declaran su victoria en #Yucatán y #Merida. @huachodiazmena igual; pero solo. #EleccionesMéxico2024"""
Imagen Radio,@Imagen_Mx,18:59,"""🔵 Xóchitl Gálvez, candidata a la presidencia, durante su discurso en el que se declara ganadora de la contienda electoral. #Destino2024 #EleccionesMéxico2024 📸 Pavel Jurado Canseco"""
Síntesis Puebla,@sintesisweb,18:59,"""Los candidatos de la coalición Mejor Rumbo para Puebla, @eduardorivera01 y @marioriestra, en rueda de prensa luego de la jornada electoral. @FotoSintesisOB #EleccionesMéxico2024"""
Aldo Zavala 🌍,@Aldo_Z,18:59,"""Santiago Taboada se convertiría en el primer jefe de gobierno, electo democráticamente, de la CDMX y ajeno a la izquierda. Un acontecimiento histórico desde la llegada de Cuauhtémoc Cárdenas en 1997. #EleccionesMéxico2024 #YaVoté #XochiltlGálvezPresidenta24"""
ComunicaMásMedia,@_ComunicaMas,18:59,"""Funcionarios en #Huitzilac portan pulseras de pánico este domingo durante jornada electoral. #EleccionesMéxico2024 🗳️"""
adn40,@adn40,18:58,"""🚨#AlertaADN #EleccionesMéxico2024 🗳️ Partido Morena afirma que Claudia Sheinbaum (@Claudiashein) será la primera presidenta de México. #VotaMéxico2024 #LaFuerzaDeTuVoto"""
Vadir Aguilera,@Skinny_vadi,18:58,"""Lo que más urge actualmente en México es que el o la candidat@ a la presidencia tenga un plan ambiental fuerte y eficaz. México está en alerta máxima porque nunca se le da importancia al medio ambiente y el @partidoverdemex solo está de adorno. #EleccionesMéxico2024"""
NX Noticias,@NXNoticias,18:58,"""Según información estadística de N+, El Financiero proyecta a Sheinbaum como la ganadora de esta elección presidencial. Información en proceso… #EleccionesMéxico2024"""
Trending+News,@tmasnews,18:57,"""#EleccionesMéxico2024 | La candidata opositora Xóchitl Gálvez, tras el cierre de las elecciones en México: 'Está claro que ganamos'. Xóchitl Gálvez agradece el voto a los mexicanos: 'Me siento feliz y orgullosa'."""
Simón A-Ramón,@simon_antun,18:57,"""Replying to @simon_antun @evoespueblo and 3 others #EleccionesMéxico2024 Intervención de Mario Delgado anunciando la victoria (no oficial) de Claudia Sheinbaum, candidata oficial."""
Quadratín México,@QuadratinMexico,18:57,"""#EleccionesMéxico2024 #Sheinbaum, la primera Presidenta de nuestra historia 2 a 1: Mario Delgado, quien convoca a celebración en Zócalo."""
Canal 13 Guadalajara,@C13Guadalajara,18:57,"""#UltimaHora l @ClaudDelgadillo de la coalición #SigamosHaciendoHistoria se dice ganadora con 43% de los votos🗳️📝. #Noti13Elecciones #EleccionesMéxico2024"""
Edwin Valdés 🇲🇽,@EdwinValdes,18:56,"""Jaja no es cierto, la gran noticia #EleccionesMéxico2024 es que perdió #Morena #Mexico. La alta participación de votantes."""
Luna lunera,@SuchiapaSelene,18:32,"""Los 'perdedores' se ven felices y los 'ganadores' traen tremendas jetas… pero Televisa, acatando órdenes salió a dar un triunfo con quién sabe qué datos. Los rostros no mienten… al tiempo, porque #YoVotéPorXóchitl."""
Yesenia,@Lizeth_R160,18:59,"""Así es en Piedras Negras Coahuila los corruptos del PRI. #EleccionesMéxico2024 #INE #EsClaudiaPresidentaDeMéxico"""
Patricia Ramos,@PatriciaRamosTV,18:59,"""El podium que han colocado en el zócalo o plaza principal de la capital mexicana dice @Claudiashein presidenta. Esto antes de conocerse los resultados oficiales de la jornada electoral. #EleccionesMexico2024"""
Chema Téllez,@SoyChemaTellez,18:59,"""¡El #PRI da como ganadora de la Presidencia de México a #XóchiltGálvez! 😱🇲🇽🗳️ #EleccionesMéxico2024"""
User,arroba,hora de publicación,publicación
White Label,@churromansini,19:59,"""Pre de votos en actas contabilizadas, Claudia Sheinbaum con un 58% de los votos, valió madre #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Italo Caro ⚔️🛡️🎮,@italo_caro,19:59,"""Y comienzan ... Los 2024 juegos del hambre... #EleccionesMéxico2024"""
Некромант - 蜥蜴郎 - Van Ghoul,@ozvanghoul,19:59,"""Si la tendencia continúa, solo me queda decir que gracias a ustedes bola de idiotas que votaron por morena, México se puede y se va a ir bien a la chingada #EleccionesMéxico2024"""
Barbón,@Isra_GuerreroB,19:59,"""Así arranca el PREP del INE: #EleccionesMéxico2024"""
La Guardia Noticias,@LaGuardiaMX,19:59,"""Así arranca #PREP del @INEMexico para la Presidencia de México. #EleccionesMéxico2024 #Elecciones2024MX 👍🏻 #Casilla24"""
Ángel Metropolitano,@angelmetropoli,19:59,"""🗳️ #EleccionesMéxico2024 l Alicia Bárcena, afirmó en su cuenta de la red social X que la votación de los mexicanos en el exterior mostró una “afluencia extraordinaria”. #INE #México"""
Graymer Méndez,@graymermendez,19:59,"""#México tiene la primera mujer en la historia democrática en ser Presidente de la nación Azteca @Claudiashein #EleccionesMéxico2024 @RedAMLOmx"""
Jesus Axel CG,@cuapio_axel,19:59,"""EL PREP, DA COMO GANADORA A CLAUDIA SHEINBAUM AL INICIO. #EleccionesMéxico2024"""
Raul Aguirre G ,@RaulAguirre07,19:59,"""Replying to @mario_dico50 @Claudiashein and @Xochitl2024 Estás bien dañado, está gente no tiene remedio. Disfruten de ver estos frustrados despedirse nuevamente por seis años más... #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Carlos Ramirez Zago,@carlos_ramzago,19:59,"""Los primeros datos del #PREP favoreciendo a Claudia Sheinbaum @Claudiashein #EleccionesMéxico2024"""
Arcz,@lArczl,19:59,"""Xóchitl viendo el resultado del PREP donde gana Claudia xd #EleccionesMéxico2024"""
Margarita Alcaraz,@Margaritalcaraz,19:58,"""Hoy mujeres votamos, pueden ser votadas para cargos de elección popular y tenemos presencia en una historia de hechos concretos y aquí junto a la ciudadana que sufragó por primera vez de forma libre y secreta inicia compromiso con su patria @alicia_fayad #EleccionesMéxico2024"""
Panda del Amor.,@PandaDelAmor16,19:58,"""El PREP de Veracruz en ceros pero ya en línea. #EleccionesMéxico2024"""
Simpsonito,@SoySimpsonito,19:59,"""Salen los primeros datos del PREP: Las oficinas de Claudia Sheinbaum / Las oficinas de Xóchitl Gálvez / Las oficinas de Jorge Álvarez Máynez. #EleccionesMéxico2024"""
Diana Hernadez,@DianaHe88674657,19:59,"""Pues ya vi el PREP, así que voy a dormir, no me despierten en 6 años😭 #PREP #EleccionesMéxico2024 #MexicoLibre #morenadestruyendoaméxico"""
Gerson con H,@6erson22,19:59,"""Huele a que el #PREP comenzó cargado, no? #EleccionesMéxico2024🇲🇽"""
ALFREDOMATTA,@ALFREDOMATT4,19:59,"""ARRANCA EL PREP CON CLAUDIA SHEINBAUM GANADORA. Supera a Xochitl por el DOBLE de votos!!! 35% Xochitl vs 65% Claudia! No que las encuestas estaban cuchareadas? #Prep #ClaudiaPresidentaDeMéxico2024 #Ganadora #EleccionesMx2024 #EleccionesMéxico2024 #Televisa #Ganamos 'Ganó Claudia'"""
Enrique Villanueva - El Opinador,@ElOpinadorTV,19:59,"""El gran perdedor, la ciudadanía. El INE proyecta participación en las votaciones del 56.61% Seguimos buenos para quejarnos, pero no para levantarnos y hacer algo al respecto. Y con la güeva como bandera, México seguirá inmóvil con y sin políticos. #EleccionesMéxico2024"""
🇲🇽@RomanoXIV♥,@RomanoXIV,19:59,"""#XochitlALV #EleccionesMéxico2024 Habemus Presidenta. Van a reunirse en el Zócalo para festejar. Claudia Sheimbaum Pardo Presidenta De Los Estados Unidos Mexicanos."""
Meraki Seguros,@MerakiSeguros,19:59,"""Que forma tan OGT de revolver a las personas al votar poniendo varios partidos en vez de uno solo con el nombre del candidato y punto. #EleccionesMéxico2024 #VolaréTour2024 #YaVoté"""
🤡🤡🤡,@Badanngell,19:59,"""Te mentí, no vamos a coger vamos a ver el #PREP toda la noche. #EleccionesMéxico2024"""
❤‍🔥,@nightschild1,19:59,"""la derecha no soportó #XóchitlGálvezPresidenta #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024 #YaVoté"""
Abel Muciño,@AbelMucino,19:59,"""Se acerca el caos en #MEXICO #EleccionesMéxico2024 @INEMexico #Xalapa"""
Jenaro Villamil,@jenarovillamil,19:59,"""#EleccionesMéxico2024. Sigue la mesa de análisis de los medios públicos con @sabinaberman, @fabriziomejia y Leticia Calderón Chelius. Balance poselectoral, @canalcatorcemx @OnceNoticiasTV. #UnidosPorLasAudiencias"""
Hitoshi Demegawa,@KiraLiebhaber,19:59,"""'Hoy, los ciudadanos y ciudadanas fueron a votar por candidatos y candidatas, donde funcionarios y funcionarias estuvieron al pie del cañon para orientarlos y orientarlas a fin de que todos y todas emitieran su voto.' Parecen retrasados mentales. Retrógradas #EleccionesMéxico2024"""
Alerta Mundo 24,@ALERTAMUNDO24,19:58,"""ÚLTIMA HORA MÉXICO 🚨 🇲🇽 #PREP RESULTADOS PRELIMINARES elecciones presidenciales México. Actas capturadas 582 #EleccionesMéxico2024 #México #EsClaudiaPresidentaDeMéxico #XóchitlGálvezPresidenta"""
▀▄▀Webo▀▄▀ ⭐⭐⭐,@Webokv1,19:58,"""Replying to @Webokv1 Con 0,34% escrutado #EleccionesMéxico2024 🔴 Claudia Sheinbaum: 58.47, 🔵 Xóchitl Gálvez:30.46, 🟠 Jorge Álvarez Máynez: 8.33"""
Cristina GARCíA ISLAS,@garis_cristina,19:58,"""Espero que el INE castigue los actos de vandalismo y delincuencia que sufrieron estados como Querétaro y Puebla. No es posible hacer un conteo justo si no se busca una anulación o compensación para los afectados. #EleccionesMéxico2024"""
Majo Poncino,@MajoPoncino,19:57,"""Hoy México eligió a su primera presidenta mujer de su historia @Claudiashein 🇲🇽 🫶🏼 #EsClaudiaPresidentaDeMéxico #EleccionesMéxico2024"""
🅿️inche🅱️rady 𝕏 👻,@_pinchebrady,19:57,"""A mamarla hijos de prra, no que no ganaba #ClaudiaSheinbaumPresidenta? Jajajajaja viva la 4t putisima madre #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Lorena Barba,@LorenaBarbaG,19:57,"""Los ganadores: 2 presidentas del País 2 gobernadores por Estado etc.. que risa 🤣 se auto proclaman y aún no hay primer conteo 🤦🏻‍♀️ @Xochitl2024 @Claudiashein #EleccionesMéxico2024 @INEMexico"""
Brisa Reyes,@reygarb2006,19:57,"""#EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024 Ya ganamos, México tiene a la primera PRESIDENTA de México."""
ABCD NOTICIAS OFICIAL,@NoticiasAbcd,19:55,"""#ÚLTIMAHORA #AlMomento | Primeros resultados del PREP con corte a las 20:00 horas (hora de la #CDMX). Sigue en este hilo 🧵 las actualizaciones. ⬇️ #ABCDNoticias #EleccionesMéxico2024 #Elecciones2024MX"""
𝕏arli Rubio,@CapXarli,19:59,"""Cálmense...a penas van el 0.6% de las actas computadas. La noche es larga. #EleccionesMéxico2024 #prep #EleccionesMéxico2024 #ElecciónPresidencial #EleccionesMéxico"""
Jhonatan J. de los Santos,@delossantosuy,19:59,"""México hace historia. Felicitaciones Presidenta electa, Dra. @Claudiashein por la aplastante victoria. 🇲🇽✊🏻🇺🇾 México nos da un gran ejemplo y nos ilusiona. #EsClaudiaPresidentaDeMéxico #EleccionesMéxico2024"""
Oscar Peñaloza Pérez,@OscarPenaloza26,19:59,"""Se sigue haciendo Historia, la primera Presidenta de México y la primera mujer en América del Norte. 🇲🇽🗳️✅ #ClaudiaPresidentaDeMexico #EleccionesMéxico2024"""
Noticias Gdl,@NoticiasGdl_Mx,19:59,"""🗳️#Urna2024: Juan José Frangie, candidato de Movimiento Ciudadano a Zapopan, informa que los resultados le favorecen y “que ya ganó las elecciones” #EleccionesMéxico2024 #Elecciones2024Mx"""
Diógenes,@lamparadiogenes,19:59,"""20:25: PREP… #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Síntesis Puebla,@sintesisweb,19:59,"""🗳️Así va hasta el momento el PREP en Puebla. #EleccionesMéxico2024"""
Jj,@jjemptysoul,19:59,"""A las 8:28pm #ClaudiaSheinbaum acaba de rebasar el 60% de los votos. #XochitlGalvez pasa a 28.33%. #Maynez llega a 8.7% según el #PREP #EleccionesMéxico2024"""
Político MX,@politicomx,19:59,"""#EleccionesMéxico2024 | “¡Queremos votar, queremos votar!, grita la ciudadana con lágrimas. Una joven expresó con llantos y gritos su malestar por el cierre de una casilla especial en Avenida México, en la @Alcaldia_Coy de la Ciudad de México."""
OLYS👋TUS👁️👁️ TU👀 Y ESOS💋 QUE 🤔🙈🥰🤫,@OlysPM,19:59,"""Ejerciendo mi Derecho Civil, y un gran ORGULLO que una MUJER sea una PRESIDENTA DE MEXICO, porque se ha luchado y ya es hora que me toque ver esta gran alegría y orgullo. #EleccionesMéxico2024"""
Susana Briseño,@briseno_su89292,19:59,"""Todos ganamos en la Benito Juárez. #EleccionesMéxico2024 @LuisMendozaBJ es nuestro alcalde y hoy Benito Juárez seguirá como ejemplo de la mejor y más segura alcaldía del país. @LetyVarela quedó 🤡🤡 ya se va con su partido de 4ta. #EleccionesMéxico2024 #cdmx"""
Fenómenos,@fenomenosmex,19:59,"""#EleccionesMéxico2024 Con corte de las 20:20 horas, aventaja Alejandro Armenta de Morena-PT-Verde-PANAL-FuerzaMéxicoPuebla rumbo a la gubernatura de Puebla. Sigue la cobertura del PREP en https://fenomenos.com.mx/prep2024"""
Enfoque Noticias,@EnfoqueNoticias,19:59,"""🇺🇸🇲🇽 | Miles de mexicanos se quedan sin poder votar en Estados Unidos #EleccionesMéxico2024 https://enfoquenoticias.com.mx/miles-de-mexic"""
𒆜David Ơjeda𒆜,@SoyDavidOjeda,19:59,"""Corte 8:30 PM #ine #prep #MEXICO #EleccionesMéxico2024 #presidencia Image"""
Ruido en la Red,@RuidoEnLaRed,19:59,"""#EleccionesMéxico2024 I El @INEMexico informó que 23 casillas no se instalaron y 29 fueron suspendidas."""
Ramírez,@decread,19:59,"""Creo que al amigo de todos que está dentro del equipo de @Claudiashein, le vio la cara a todos, porque les hizo creer que iban a ganar. Qué hermoso ver llorar a todos esos que se reían del pueblo. #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Soyla Coroy🍂,@soylacoroy,19:59,"""Ni en coalición pudieron 🤣 Aún así Sheinbaum le está dando la vuelta, ante ustedes la primera mujer presidente de México 🎉 #EleccionesMéxico2024"""
Cesar,@c3_sarr,19:59,"""Esos que hacen trend el #YoVotéPorXóchitl mejor ahora hagan trend el #yavaliobertha !!!! 😂😂😂😂😂😂😂😂 #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico #XóchitlGálvezPresidenta #YaVoté"""
Martín J. Garache R.,@MartinGarache,19:59,"""Replying to @soyfdelrincon #EleccionesMéxico2024 con el 0.46% escrutado Claudia Sheinbaum - 59% Xóchitl Gálvez - 29% Jorge Álvarez Máynez - 8%"""
IGAVIM ObsCiudadano,@IGAVIM,19:58,"""#EleccionesMéxico2024 Así inicia el programa de resultados electorales preliminares en #Puebla esto representa apenas el 0.0119% del total @Puebla_IEE"""
Lalo Banda,@ElLaloBanda,19:58,"""Así el #PREP en su actualización a las 20:20 h ¡Ojo! Que aunque a las candidatas ya las hayan declarado ganadoras, no va ni el 1% de las #ActasCapturadas #EleccionesMéxico2024"""
André Magno,@AndreMagnoSoy,19:58,"""Replying to @MiguelA81067910 Para llorar la señora que seguramente apoyaste. Bendiciones. #EleccionesMéxico2024"""
Ecuador En Directo,@EcEnDirecto,19:58,"""#ATENCIÓN #EleccionesMéxico2024, A esta hora estos son los resultados preliminares del @INEMexico en el proceso conocido como el PREP en torno a la presidencia de México. La candidata Claudia Sheinbaum del partido @PartidoMorenaMx lidera las encuestas."""
Panda del Amor.,@PandaDelAmor16,19:58,"""Veracruz es guinda ('guindo' para algunos provincianos norteños) según el inicio del PREP. #EleccionesMéxico2024"""
La Jornada Estado de México,@JornadaEdomex,19:58,"""#EleccionesEdomex2024 🔴 #PREPAtizapándeZaragoza 2024: Consulta aquí quién va ganando la elección a alcalde https://lajornadaestadodemexico.com/prep-2024-asi-va-el-conteo-en-atizapan-de-zaragoza/ #EleccionesMx2024 #EleccionesMéxico2024 #EleccionesEdomex #EleccionesEdomex2024 #EleccionesMéxico"""
Señor Lampi,@lampiedro,19:58,"""ya que se acabe la ley seca #EleccionesMéxico2024"""
cahotiyermadi 🇩🇰,@cahotiyermadi,19:57,"""Replying to @cahotiyermadi #EleccionesMéxico2024 #YoVotéPorXóchitl"""
mario,@visitantedetodo,19:57,"""Vamos ganando! @Claudiashein @lopezobrador_ @ClaraBrugadaM #YaVoté #claudia #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Contextus México,@ContextusM,19:57,"""#EleccionesMéxico2024 A las 20:31"""
Fer Moctezuma Ojeda ☕🎙️📰,@FerMoctezumaO,19:57,"""#AHORA: Empiezan a reportar resultados de las elecciones a la gubernatura de Guanajuato, dando ventaja a la candidata de 'Fuerza y Corazón por México' #EleccionesMéxico2024"""
AMEXI,@Amexi_noticias,19:57,"""#Elecciones 🗳️ | #XóchitlGálvez, candidata presidencial de la coalición #FuerzayCorazónporMéxico, dijo que 'está claro que ya ganamos'. 👉https://lc.cx/tAalpm #EleccionesMX2024 #EleccionesMéxico2024 #Amexinoticias"""
Haggi (חַגִּ֖י) Tlahuisca,@HTlahuisca,19:56,"""1207 actas y la calca lleva la delantera. Pero esto todavía no define nada. #EleccionesMéxico2024"""
Helisut Córdova,@HelisutCordova,19:56,"""Alejandro Armenta @armentapuebla_ aventaja las elecciones de #Puebla de acuerdo a los primeros resultados del PREP #EleccionesMéxico2024 Y en la Presidencia de la República, Claudia Sheinbaum lleva la delantera Conteo Rápido"""
User,arroba,hora de publicación,publicación
Blade Musk,@Blade Musk,21:40,"""Puro Burro con primaria Trunca vota por el PAN Y PRI."""
Fatima,@Fatima,21:27,"""PURO JODIDO VOTA POR MORENA."""
Christian Marín,@Christian Marín,21:40,"""Hay que derrocar esta dictadura!!"""
VladyUcXD,@VladyUcXD,21:10,"""🧡 Apoyo a Movimiento Ciudadano con mis emojis."""
Fatima,@Fatima,21:57,"""PURO JODIDO VOTA POR MORENA."""
Santiago Alejandro Gomez Moreno,@Santiago Alejandro Gomez Moreno,21:10,"""Puro gay vota Xochitl."""
Flipe Llergu,@Flipe Llergu,21:26,"""LLOREN CUANDO CLAUDIA SEA PRESIDENTA!!! JAJAJAJA."""
Alejandra Rosales,@Alejandra Rosales,21:05,"""JAJAJA LOS QUE QUIEREN SENTIRSE INTELIGENTES Y DE LA ALTA VOTAN POR COCHITL."""
Wendy Tiznado,@Wendy Tiznado,21:44,"""Va a ganar Xóchitl."""
Karina,@Karina,21:43,"""A los del PRI les falta 🧠."""
JahenAust,@JahenAust,21:08,"""Vamos Claudia, quiero seguir vendiendo micheladas ilegales sobre mi banqueta sin pedo!!! M O R E N A G A N A!"""
Eduardo Perez,@Eduardo Perez,21:18,"""LE QUIEREN DEJAR EL PAÍS A UNA JUDÍA."""
Brianna Salazar,@Brianna Salazar,21:33,"""Ya mucho pedo, qué tiene si alguien vota por MORENA a ustedes qué."""
Alejandra Rosales,@Alejandra Rosales,21:14,"""JAJAJA LOS QUE QUIEREN SENTIRSE INTELIGENTES Y DE LA ALTA VOTAN POR COCHITL."""
EMILY,@EMILY,21:18,"""Que gane el PAN."""
Blade Musk,@Blade Musk,21:06,"""Puro Burro con primaria Trunca vota por el PAN Y PRI."""
Romo Mendez,@Romo Mendez,21:29,"""La Xóchitl va a regresar a vender gelatinas cuando Claudia gane."""
juan martinez,@juan martinez,21:47,"""Qué lástima que Morena tuvo que robar para poder ganar!!!"""
Elsa Hernandez,@Elsa Hernandez,21:50,"""Claudiaaa. Apoyo a Claudia para presidenta."""
Flipe Llergu,@Flipe Llergu,21:23,"""¿A qué hora nos convertimos en Venezuela del Norte?"""
Gostfanter,@Gostfanter,21:32,"""Dejen que se ardan, adiós al PRI y al PAN."""
Hector GD,@Hector GD,21:17,"""PURO JODIDO VOTA POR XOCHITL."""
JahenAust,@JahenAust,21:48,"""Vamos Claudia, quiero seguir vendiendo micheladas ilegales sobre mi banqueta sin pedo!!! M O R E N A G A N A!"""
Leticia Carpenter Fuentes,@Leticia Carpenter Fuentes,21:23,"""XOCHILT PRESIDENTA SOMOS MÁS LOS QUE QUEREMOS DEMOCRACIA. FUERA MORENA, FUERA COMUNISMO!"""
Gerardo,@Gerardo,21:28,"""COMPREN POMADA DE LA CAMPANA PARA EL ARDOR, PORQUE VA GANANDO MORENA."""
Juan Delgado,@Juan Delgado,21:17,"""Puro que no sabe pronunciar la 'R' vota por Xóchitl."""
Lila Gonzalez,@Lila Gonzalez,21:01,"""Nuestra Dra. Claudia será nuestra presidenta."""
Darkzero3030,@Darkzero3030,21:02,"""Jajajaj perdió Xóchitl jajajajaja."""
Blade Musk,@Blade Musk,21:49,"""Puro Burro con primaria Trunca vota por el PAN Y PRI."""
Camila Cruz,@Camila Cruz,21:11,"""VAMOS CLAUDIA."""
Fatima,@Fatima,21:05,"""Puro chairo por aquí."""
Hector GD,@Hector GD,21:15,"""PURO JODIDO VOTA POR XOCHITL."""
alejandro sanchez,@alejandro sanchez,21:56,"""Les tocó llorar a las tías panistas."""
xBlonnd,@xBlonnd,21:26,"""Si los riquillos votan por el Prian, con Morena sí pagan sus impuestos."""
La verdad sin culpar al mundo,@La verdad sin culpar al mundo,21:45,"""Puerto ratero vota por Xóchitl Gálvez."""
Alejandra Rosales,@Alejandra Rosales,21:11,"""JAJAJA LOS QUE QUIEREN SENTIRSE INTELIGENTES Y DE LA ALTA VOTAN POR COCHITL."""
JahenAust,@JahenAust,21:55,"""Vamos Claudia, quiero seguir vendiendo micheladas ilegales sobre mi banqueta sin pedo!!! M O R E N A G A N A!"""
Graciela Jiménez,@Graciela Jiménez,21:32,"""Seamos honestos, algo está haciendo muy mal el PRIAND!"""
Clarissa,@Clarissa,21:23,"""GANÓ CLAUDIA."""
Santiago Alejandro Gomez Moreno,@Santiago Alejandro Gomez Moreno,21:45,"""Papien a Fátima."""
Gerardo,@Gerardo,21:00,"""Xóchil ya le quitó el puesto a Brozo jajaja."""
Miguel Frias,@Miguel Frias,21:03,"""Puro homosexual vota por el PRIAND."""
Daniel Marquez,@Daniel Marquez,21:12,"""57% dice el INE para Claudia!!!!!!"""
Z E T H O R,@Z E T H O R,21:51,"""Ya quiero ver a Xóchitl y a Vicente Fox bien ardidos 💋💋💋."""
Minerva Pintado,@Minerva Pintado,21:31,"""MÁYNEZ MÁYNEZ MÁYNEZ MÁYNEZ 🧡🧡🧡🧡🧡🧡🧡."""
El finos 🎩,@El finos 🎩,21:59,"""Maynez sigue ganando. ¡México gana!"""
Roberto De la cruz,@Roberto De la cruz,21:27,"""Aunq nos llamen chairo les damos palo."""
Alex Olsen,@Alex Olsen,21:59,"""CLAUDIA SHEIN PRÓXIMA PRESIDENTA 💋💋💋💋."""
Santiago Alejandro Gomez Moreno,@Santiago Alejandro Gomez Moreno,21:09,"""Xóchitl zzzz."""
Marcela Chagoya,@Marcela Chagoya,21:38,"""¿Quién votaría por Xóchitl? El PAN que nos ha robado miles."""
Teresa Madrid,@Teresa Madrid,21:16,"""MAYNEZ ES FIFE."""
JahenAust,@JahenAust,21:24,"""Vamos Claudia, quiero seguir vendiendo micheladas ilegales sobre mi banqueta sin pedo!!! M O R E N A G A N A!"""
