num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
3,nmas,Beatrizm-vk4qj,19/05/2024,Ya está claro y Morena ganó,22,"pobre xochitl galvez,solo me causa lastima...",0,0,0,-1,0
3,nmas,sebastiandiaz6593,19/05/2024,"Los unicos que hicieron lo que se debe hacer en un debete presidencial fueron Mainez y Claudia, xochitl dijo lo mismo en los 3 debates y no dijo nada",2,"con xochifante no se puede hablar de temas de seguridad,por los nexos que tiene con su hermana!",0,0,0,-1,11
3,nmas,ederllanes4541,19/05/2024,Alguien sabe el nombre de éste tema?,0,por favor yo les pido a todos los vieron este.tercer debate me dirijo a todos los que reciben un apoyo tengan.mucho cuidado ni un voto a xochitl nos está prometiendo lo que no va a cumplir y entiendan porque el presidente lópez obrador nos está ayudando económicamente lo vamos a lamentar quitense la.venda y todos los votos a la cuarta transformación no hay que creerse de mentiras,1,0,0,-1,-1
3,nmas,leticiabaltazar2443,19/05/2024,"Me llama la atención, la crítica de René a Xochitl y Claudia está peor ni siquiera voltea a ver a sus  opositores!! Será porque no quiere ponerse nerviosa de sus mentiras ó será por su gran soberbia!!",9,"si quieren saber las propuestas léanlas en internet.los debates son para darse duro,claudia en su soberbia no contesta nada ni se relaciona con nadie,igual que amlo,x dio más fuerte y contesta.los veo tendenciosos para morena,y se vio desde el programa de tercer grado.el ine quedó mal como en los últimos tres o cuatro años.manezuela da igual.no quería así pero están chapoteando,un poco menos leo.riva palacio cambiante,rene no se mancha y la soberbia de genaro es insoportable.",-1,-1,0,0,-1
3,nmas,IgrisGate,19/05/2024,"Pobre Xochitl Galvez, solo me causa lastima...",18,"abran los ojos!mexico!!!necesita a un presidente capaz de enfrentar todos los problemas todas las buenas propuestas que tienen tanto morena como el pri representado por xochitl las tiene movimiento ciudadano es cierto!!!no le tengamos miedo a lo nuevo,ojala y millones de personas lean piensen y vean de la manera en la que yo y millones de jóvenes.está más que claro porfavor,hagamos un cambio a nuestro país",1,0,0,1,1
3,nmas,marcogonzalez7691,19/05/2024,"Con Xochifante no se puede hablar de temas de seguridad,por los nexos que tiene con su hermana!",7,"casual,falló el audio",0,-1,-1,0,27
3,nmas,user-eq1wc3pw4m,19/05/2024,Por favor yo les pido a todos los vieron este. Tercer debate me dirijo a todos los que reciben un apoyo tengan . mucho cuidado ni un voto a xochil nos está prometiendo lo que no va a  cumplir y entiendan porque  el presidente López obrador nos está ayudando económicamente lo vamos a lamentar quitense la. Venda y todos los votos a la cuarta transformación no hay que creerse de mentiras,9,pobre xochitl la traian de juguete,0,0,0,-1,0
3,nmas,tessypinelo2167,19/05/2024,"Si quieren saber las propuestas léanlas en internet. Los debates son para darse duro, Claudia en su soberbia no contesta nada ni se relaciona con nadie, igual que amlo, X dio más fuerte y contesta. Los veo tendenciosos para Morena, y se vio desde el programa de tercer grado. El INE quedó mal como en los últimos tres o cuatro años.  Manezuela da igual. No quería así pero están chapoteando, un poco menos Leo. Riva Palacio cambiante, Rene no se mancha y la soberbia de Genaro es insoportable.",12,xochitl solo leyendo puede hablar.propon!lo único que haces es desprotricar!,0,0,0,-1,31
3,nmas,javieribarra4183,19/05/2024,"Abran los ojos! Mexico!!! necesita a un presidente capaz de enfrentar todos los problemas todas las buenas propuestas que tienen tanto morena como el pri las tiene movimiento ciudadano  es cierto !!! No le tengamos miedo alo nuevo, ojala y millones de personas lean piensen y vean de la manera en la que yo y millones de jóvenes. está más que claro porfavor, hagamos un cambio a nuestro país",5,"en el resto de vida que tengo deseo que haya algún día un debate dónde no se ofendan ambos.nosotros tenemos la obligación de investigar la vida de cada candidato para saber elegir correctamente por cual votar;claro debemos votar por una persona que tenga principios morales que luche por hacer cada día mejor,etcétera.",-1,-1,-1,0,-1
3,nmas,virginiaarzate6312,19/05/2024,"Casual , fallo el audio",3,1:36:20 empieza en si el debate,0,0,1,0,-1
3,nmas,YOSEFdp,19/05/2024,Pobre chocil la traian de juguete,7,la señora xochitl corrriente qué no respeta con sus cartulinas.es nefasta,0,0,0,-1,10
3,nmas,mirnagpe13,19/05/2024,Xochitl solo leyendo puede hablar. Propon! Lo único que haces es desprotricar!,30,"me daría muchísima vergüenza hacer mexicana y tener a una representante como xochitl,simplemente incompetente,no me la imagino en juntas importantes con otros presidentes",0,0,0,-1,1
3,nmas,user-hg1nl9xu4x,19/05/2024,"En el resto de vida que  tengo deseo que haya algún día un debate dónde no se ofendan ambos.  Nosotros tenemos la obligación de investigar la vida de cada candidato para saber elegir correctamente por cual votar; claro debemos votar por una persona que tenga principios morales que luche por ser cada día mejor, etcétera.",14,"xochitl es una mujer que le falta mucha capacidad para ocupar un cargo de tanta responsabilidad como lo es la presidencia de la república tuvo la oportunidad de demostrar el amor por méxico en los cargos que tuvo y no lo hizo,el pueblo ya está politizado,ya sabemos a quien queremos como presidenta y por supuesto xochitl no es",0,0,0,-1,4
3,nmas,gustavodvr1146,19/05/2024,1:36:20 empieza en si el debate,3,no sé puede legalizar la marihuana sin antes solucionar el problema del narcotraficante,-1,0,-1,0,26
3,nmas,djshock292,19/05/2024,La señora xochitl corrriente qué no respeta con sus cartulinas. Es nefasta,5,el prian representado por xochitl no tiene remedio puras calumnias,0,0,0,-1,0
3,nmas,amep8159,19/05/2024,"Me daría muchísima vergüenza ser mexicana y tener a una representante como Xochitl, simplemente incompetente, no me la imagino en juntas importantes con otros presidentes",3,"buen debate xochitl,pusiste a la Sheinbaum entre las cuerdas.aunque lo mentirosa no se le quita.",0,0,0,-1,9
3,nmas,patriciamarchancerda7003,19/05/2024,"Xochitl  es una mujer que le falta mucha capacidad para ocupar un cargo de tanta responsabilidad como lo es la presidencia de la república tuvo la oportunidad de demostrar el amor por México en los cargos que tuvo y no lo hizo, el pueblo ya está politizado, ya sabemos a quien queremos como presidenta y por supuesto Xochitl no es",3,"coincido con leo el tema de seguridad era clave literalmente es el gran fracaso de este gobierno y xochitl lo desaprovecho completamente,estaba más ocupada desprestigiando a claudia que en mostrar la realidad y los datos que son más duros que cualquier insulto",0,0,0,-1,-1
3,nmas,delmonicus,19/05/2024,No sé puede legalizar la marihuana sin antes solucionar el problema del narco,9,por más que ladren los taraperiodistas la 4ta transformación avanza para bien del país y de todos los mexicanos y la verdadera democracia avanza también,1,0,0,0,1
3,nmas,raulrangel2609,19/05/2024,El Prian no tiene remedio puras calumnias,27,arriba la doctora.claudia!!!!,1,0,0,0,37
3,nmas,elenanuno7605,19/05/2024,"Buen debate Xochitl, pusiste a la Parda entre las cuerdas. Aunque lo mentirosa no se le quita.",7,"se ve que a la claus le enseñaron a mover sus manitas teatralmente,se vío más falsa!!",0,-1,-1,-1,0
3,nmas,miguelbs1930,19/05/2024,"Coincido con Leo el tema de seguridad era clave literalmente es el gran fracaso de este gobierno y Xochitl lo desaprovecho completamente, estaba más ocupada desprestigiando a Claudia que en mostrar la realidad y los datos que son más duros que cualquier insulto",3,los chayoterotes en accion,0,0,-1,0,-1
3,nmas,alfre990,19/05/2024,Por más que ladren los taraperiodistas la 4a transformación avanza para bien del país y de todos los mexicanos y la verdadera democracia avanza también,23,"jajajajajajaja jajajajajajaja jajajaja que estupi,deces dice xochitl",0,0,0,-1,0
3,nmas,Cheo472,19/05/2024,Arriba la Dra. Claudia!!!!,8,todo el programa solo hablaron de xochitl,0,0,0,-1,0
3,nmas,glocnar6861,19/05/2024,"Se ve que a la Claus le enseñaron a mover sus manitas teatralmente, se vío más falsa!!",8,como si con el prian y Movimiento Ciudadano al que representa xochitl hubiesemos sido primer mundo.,0,0,0,-1,-1
3,nmas,alonsoruiz91,19/05/2024,Los chayoterotes en accion,19,"xochitl como que da penita no se pero no quiero que me represente en el extranjero,sin duda parece otro peña,no quiero que haga el ridículo por méxico",0,0,0,-1,0
3,nmas,Simple_Beats_1984,19/05/2024,"Jajajajajajaja jajajajajajaja jajajaja que estupi, deces dice  Xochitl",7,"esty entre Maynez y claudia,solo xochilmilca busca pleito.️",1,1,0,-1,-1
3,nmas,mariselasoto2878,19/05/2024,Todo el programa solo hablaron de xochitl,10,"eran imparciales,al menos en los anteriores programas era lo que yo notaba,pero ahorita se estan dedicando a refutar todo lo que dijo xochitl,y lo que dijo claudia?porque no cuestionan lo que dijo claudia?están dando su postura politica como televisora?se ve a leguas que están mostrando ya el apoyo a claudia,igual y se sabe que como televisora,esperemos que como ciudadanos no sea la misma opción.",1,0,0,-1,29
3,nmas,aguilareal8380,19/05/2024,Como si con el PRIANPRDMC hubiesemos sido primer mundo.,11,"xochitl no presenta proyecto,solo se dedica a atacar a claudia,esta tan desesperada,pobechita ella sabe que ya perdió",0,0,0,-1,38
3,nmas,jesussalmeron1781,19/05/2024,"xochitl como que da penita no se pero no quiero que me represente en el extranjero, sin duda parece otro peña, no quiero que haga el ridículo por México",3,"grande claudia,nuestra gran próxima presidente!!maynez bien,buenos argumentos e imparcialidad la cara de la botarga parecía querer morder a sus adversarios xochitl está acabada!!",1,1,0,-1,4
3,nmas,imeldalc4886,19/05/2024,"Esty entre Maines y Claudia, solo Xochilmilca busca pleito.️",4,esta señora como presidenta no serviria!!...voto masivo a claudia presidenta y al plan c.,1,0,0,0,4
3,nmas,garumc28,19/05/2024,"Eran imparciales, al menos en los anteriores programas era lo que yo notaba, pero ahorita se estan dedicando a refutar todo lo que dijo xochitl, y lo que dijo Claudia? Porque no cuestionan lo que dijo Claudia? Están dando su postura politica como televisora? Se ve a leguas que están mostrando ya el apoyo a Claudia, igual y se sabe que como televisora, esperemos que como ciudadanos no sea la misma opción.",3,da vergüenza esta mesa de análisis no hay imparcialidad son muy tendenciosos y pasaron de noche la carrera de periodismo o de política.están fuera!,-1,-1,-1,0,29
3,nmas,ma.antoniapena3792,19/05/2024,"Chochil no presenta proyecto, solo se dedica a atacar a claudia, esta tan desesperada,  pobechita ella sabe que ya perdió",3,"realmente no se que debate vieron,maynez nada más estorbando,claudia no contestaba nada...xochitl esta mejor a pesar de que todos le echan porras a claudia...la cual no se muerde la lengua!!!después de se anduvo paseando con dinero de ahumada!!",-1,-1,0,-1,-1
3,nmas,gustavomaster5667,19/05/2024,"Grande Claudia, nuestra gran próxima presidente!! Maynes bien, buenos argumentos e imparcialidad La cara de la botarga parecía querer morder a sus adversarios cochilt está acabada!!",9,"audio todo cortado,pésimo",-1,0,-1,0,27
3,nmas,user-oq6dc4vo6m,19/05/2024,ESTA SEÑORA COMO PRESIDENTA NO SERVIRIA!! ...  VOTO MASIVO A CLAUDIA PRESIDENTA Y AL PLAN C.,34,"que pasa con el post debate?más o menos del 4:09:40 ya no escuchó nada...hay quienes no pudimos verlo en televisión,y quisiera saber si esto mismo pasó en televisión o fue así solo por youtube",-1,-1,-1,0,27
3,nmas,enriquetovar5624,19/05/2024,Da vergüenza esta mesa de análisis no hay imparcialidad son muy tendenciosos y pasaron de noche la carrera de periodismo o de política. ESTÁN FUERA!,3,no manches la candidata del PAN es francesa a no no puede pronunciar la r,0,0,0,-1,20
3,nmas,abak74,19/05/2024,"Realmente no se que debate vieron, Maynez nada más estorbando, Claudia no contestaba nada...Xochitl esta mejor a pesar de que todos le echan porras a Claudia...la cual no se muerde la lengua!!! Después de se anduvo paseando con dinero de Ahumada!!",5,leo ya te callaron,-1,-1,-1,0,-1
3,nmas,gerardorm,19/05/2024,"Audio todo cortado, pésimo",4,porqué no ha sido tema el posible vínculo de la macuarra galvez con la banda de secuestradores de su hermana?,0,0,0,-1,11
3,nmas,davidangelrochaluna8953,19/05/2024,"Que pasa con el post debate? Mas o menos del 4:09:40 ya no escuchó nada ... Hay quienes no pudimos verlo en TV, y quisiera saber si esto mismo pasó en TV o fue así solo por Youtube",4,"al final se queda sola la botarga y los conductores van a saludar a claudia,xochitlbotarga ya perdiste",1,0,0,-1,-1
3,nmas,victorjuarez5554,19/05/2024,No manches la candidata del pan es francesa a no no puede pronunciar la r,11,2:38:50????,0,0,1,0,5
3,nmas,sandralopez6077,19/05/2024,Leo ya te callaron,11,que dios los bendiga a los tres y que gane el o la mejor y con el o ella's mexico.,1,1,0,0,8
3,nmas,areiorum,19/05/2024,Porqué no ha sido tema el posible vínculo de la macuarra gálvez con la banda de secuestradores de su hermana?,6,arriba claudia,1,0,0,0,36
3,nmas,kevinreyes5840,19/05/2024,"Al final se queda sola la botarga y los conductores van a saludar a Claudia, xochitlBotarga ya perdiste",3,se han dado cuenta que desde hace tres semana televisa está muy favor de claudia?ya los habrá amenazado el gobierno o solo siguen instrucciones de denise que no quiere a xochitl…,-1,0,0,-1,29
3,nmas,Soy_Vic,19/05/2024,2:38:50 ????,1,la mejor mesa de analisis latinus.,0,0,1,0,-1
3,nmas,user-bg8cu3ie2s,19/05/2024,Que Dios los bendiga a los tres y que gane el o la mejor y con el o Ella's Mexico.,3,pues ay que comenzar por investigar a la familia de usted señora xochitl porque sus familiares estan en la cárcel,0,0,0,-1,11
3,nmas,drmanuel8835,19/05/2024,Arriba Claudia,7,¿xochitl hablando de un gobierno pluricultural a sabiendas de que en el debate pasado acusó a la candidata de morena de creer en la santa muerte como si fuese algo malo?es la primera en faltar el respeto al gobierno laico y a las creencias de muchos mexicanos.,0,0,0,-1,1
3,nmas,SALIMKURI,19/05/2024,Se han dado cuenta que desde hace tres semana Televisa está muy pro Claudia? Ya los habrá amenazado el gobierno o solo siguen instrucciones de Denise que no quiere a xochitl…,1,subió el salario mínimo pero la canasta básica subió lo triple,-1,0,0,0,13
3,nmas,rosaluzlara295,19/05/2024,LA MEJOR MESA DE ANALISIS LATINUS.,8,"su posdebate más pedorro que nada,tanto hablan del tema de contrastar de refutar y sin el más mínimo rigor denise dice que depende de dónde se vea..y luego ninguno saca cifras reales y expone datos reales.wacala",0,-1,0,-1,-1
3,nmas,angiflor7056,19/05/2024,Pues ay que comenzar por investigar a la familia de usted señora xochitl porque sus familiares  estan en la cárcel,15,"el PAN y pri representado por xochitl están más que muertos!y hay que darle las gracias al señor x,alejandro moreno y a su candidata de las mentiras!graciaaasss!",0,0,0,-1,-1
3,nmas,user_0666,19/05/2024,¿xochitl hablando de un gobierno pluricultural a sabiendas de que en el debate pasado acusó a la candidata de Morena de creer en la Santa Muerte como si fuese algo malo? Es la primera en faltar el respeto al gobierno laico y a las creencias de muchos mexicanos.,1,"la única que decepciona es xochitl,y cómo los escucho,le dan importancia al ataque,si ustedes están como sus asesores,o son sus asesores???por eso fue una derrota,no se enfocó a las propuestas,pobre xochitl te llevaron a la derrota,te hubieras quitado el chicharito no los hubieras escuchado…",0,0,0,-1,-1
3,nmas,user-lv5hx3ib1h,19/05/2024,Subió el salario mínimo pero la canasta básica subió lo triple,2,y el estar mostrando carteles ofensivos es lo uno que sabe hacer la xochilmilca.,0,0,0,-1,0
3,nmas,Klimt031,19/05/2024,"Su posdebate más pedorro que nada, tanto hablan del tema de contrastar de refutar y sin el más mínimo rigor Denise dice que depende de dónde se vea.. y luego ninguno saca cifras reales y expone datos reales. Wacala",4,¿porqué la xochitl pronuncia así la r?¿es francesa?xd,0,0,0,-1,20
3,nmas,rosamariapereda-7194,19/05/2024,"El pan y pri están más que muertos! Y hay que darle las gracias al señor x, alejandro moreno y a su candidata de las mentiras! Graciaaasss!",12,xochitl no creo que defiendas las mujeres que secuestraba tu hermanita.,0,0,0,-1,11
3,nmas,veronicaalfaro6491,19/05/2024,"La única que decepciona es xochitl, y cómo los escucho, le dan importancia al ataque, si ustedes están como sus asesores, o son sus asesores??? por eso fue una derrota, no se enfocó a las propuestas, pobre xochitl te llevaron a la derrota, te hubieras quitado el chicharito no los hubieras escuchado …",4,"puros""chayoteros""",0,0,1,0,0
3,nmas,imeldalc4886,19/05/2024,Y el estar mostrando carteles ofensivos es lo uno que sabe hacer la Xochilmilca.,3,a claudia le enseñaron a mover sus manitas teatralmente y estar de cara dura!!,-1,0,0,0,0
3,nmas,ellieguerrero8402,19/05/2024,¿Porqué la Xotchil pronuncia así la R ? ¿Es francesa? XD,1,"sheinbaum la mejor propuesta y continuidad,maynez sorprende ha hecho más de lo que se esperaba gano adeptos,galvez ya solo cumplira el requisito de aguantar el final y sera un descanso para esa señora que quedara marcada negativamente para siempre",1,1,0,0,-1
3,nmas,roushernandez7367,19/05/2024,xochitl no creo que defiendas las mujeres que secuestraba tu hermanita.,2,2:15,0,0,1,0,5
3,nmas,JesusRodriguez-mt8ij,19/05/2024,"Puros ""Chayoteros""",6,🇦🇷2022🇲🇽,0,0,0,0,-1
3,nmas,glocnar6861,19/05/2024,A CLAUDIA LE ENSEÑARON A MOVER SUS MANITAS TEATRALMENTE  Y ESTAR DE CARA DURA!!,4,"porque no mencionan lo de la reunión de alito moreno con la presidenta del poder judicial piña,????calladitos todos",-1,0,0,0,-1
3,nmas,joelmendez4659,19/05/2024,"Sheimbaum la mejor propuesta y continuidad,Maynez sorprende ha hecho mas de lo que se esperaba gano adeptos,Galvez ya solo cumplira el requisito de aguantar el final y sera un descanso para eseñora señora que quedara marcada negativamente para siempre",2,preguntenle a al xilochitl cuantas paginas o capitulos tiene ese librito que segun ella leyoʻ y estoy segura que no sabe.,0,0,0,-1,31
3,nmas,Pinkeys_,19/05/2024,2:15,0,jajaj por que tanta censura??,0,0,-1,0,29
3,nmas,Draks_2010,19/05/2024,🇦🇷 2022  🇲🇽,5,la político de abrazos no balazos sirve igual de bien que el escapulario de amlo jajajajaja,-1,0,0,0,3
3,nmas,rafaelgomez8552,19/05/2024,"Porque no mencionan lo de la reunión de Alito Moreno con la presidenta del poder judicial Piña , ???? Calladitos todos",3,"me cagué de risa,amo este circo decadente lleno de pallasos y ridiculisaciones de nosotros a los que nos llaman""pueblo"",pero quiero decirle a todos una cosa,recuerden que nosotros no decimos quien nos gobierna,lo deciden los partidos,si fuera por nosotros ninguno de esos tres que hablan estarían parados en su lugar.",-1,-1,0,-1,24
3,nmas,SYLMRB,19/05/2024,Preguntenle a al Xilochitl cuantas paginas o capitulos tiene ese librito que segun ella leyoʻ y estoy segura que no sabe.,1,"maynez tiene razón,en la universidad mis compañeros aplicamos para una beca del bienestar tras covid y a todos nos la rechazaron!no nos dieron la beca,nos olvidaron en la frontera!",0,1,0,0,-1
3,nmas,kayamonga,19/05/2024,Jajaj por que tanta censura??,0,se les fue el audio,-1,-1,-1,0,27
3,nmas,carlosbenavnete241,19/05/2024,La político de abrazos no balazos sirve igual de bien que el escapulario de AMLO jajajajaja,8,"no mames,ahora resulta que toda la culpa es de xochitl no sean tan lambiscones.ahora resulta que la mejor estrategia es""evade todo lo que te pregunten y triunfaras"".no se puede debatir con quien no quiere debatir.con esa actitud ni porque le pusieran a obama,josé antonio kast o a macron,el resultado seria el mismo.ustedes piden más ataques pero no más respuestas de claudia.que querian que la tehuacaneara??no nos falten al respeto a su audiencia.",-1,-1,0,-1,-1
3,nmas,Manuel-wf5sh,19/05/2024,"Me Cage de risa, amo este circo decadente lleno de pallasos y ridiculisaciones de nosotros a los que nos llaman ""pueblo"", pero quiero decirle a todos una cosa, recuerden que nosotros no decimos quien nos gobierna, lo deciden los partidos, si fuera por nosotros ninguno de esos tres que hablan estarían parados en su lugar.",4,maynez ganó el debate.,0,1,0,0,-1
3,nmas,EstudianteHambreado,19/05/2024,"Maynes tiene razón, en la universidad mis compañeros aplicamos para una beca del bienestar tras covid y a todos nos la rechazaron! No nos dieron la beca, nos olvidaron en la frontera!",1,hay muchas pruebas de que xochitl galvez no puede defenderse bien con claudia sheinbaum y siempre deja dudas del porque querer de ahuevo tomar la presidencia cuando ni siquiera deja de estar nerviosa cuando habla en el debate y ni dejar de sonreír cuando trata revelarse,1,0,0,-1,4
3,nmas,sheeldon55,19/05/2024,Se les fue el audio,0,esto esta censurado,-1,-1,-1,0,-1
3,nmas,psicolexito,19/05/2024,"No mamen, ahora resulta que toda la culpa es de Xochitl no sean tan lambiscones. Ahora resulta que la mejor estrategia es ""evade todo lo que te pregunten y triunfaras"". NO SE PUEDE DEBATIR CON QUIEN NO QUIERE DEBATIR. Con esa actitud ni porque le pusieran a Obama, José Antonio kast o A Macron, el resultado seria el mismo. Ustedes piden más ataques pero no más respuestas de claudia. Que querian que la tehuacaneara?? No nos falten al respeto a su audiencia.",7,"y se quejan de la producción del ine,el audio del posdebate del video lamentable",-1,-1,-1,0,27
3,nmas,beatrizjuarez4308,19/05/2024,Maynez ganó el debate.,7,la democracia si está en riesgo.solo basta leer la propuesta de constitución de morena para ver hacia donde quieren llevar al país.,-1,0,0,0,-1
3,nmas,luisvanquiroz5444,19/05/2024,Hay muchas pruebas de que Xochitl Galvez no puede defenderse bien con Claudia Sheinbaum y siempre deja dudas del porque querer de ahuevo tomar la presidencia cuando ni siquiera deja de estar nerviosa cuando habla en el debate y ni dejar de sonreír cuando trata revelarse,1,el volumen al final️,0,0,-1,0,0
3,nmas,deniserodriguez3595,19/05/2024,Esto esta censurado,0,perdió su candidata no hubo dimes y diretes la única que agredió fue xochitl que además no dio propuestas,0,0,0,-1,21
3,nmas,DesignerG8,19/05/2024,"Y se quejan de la producción del INE, el audio del posdebate del video lamentable",4,"plan c,voto masivomorena",-1,0,0,0,18
3,nmas,altialegters5240,19/05/2024,La democracia si está en riesgo.  Solo basta leer la propuesta de constitución de Morena pra ver hacia donde quieren llevar al país.,3,y en seguridad xochitl se le olvida su hermana secuestradora,0,0,0,-1,11
3,nmas,dimyturner2360,19/05/2024,El volumen al final ️,1,no creoooooo,-1,-1,-1,0,0
3,nmas,ramonrodriguez5582,19/05/2024,Perdió su candidata no hubo dimes y diretes la única que agredió fue Xochitl que además no dio propuestas,4,"¡qué cochinada de formato!esto no fué un debate.para variar,la claudia no contestó nada.le preguntan de los muertos de la pandemia y contesta del salario mínimo¡qué burla!y el títere hablando de fox,hace 20 años...una mugre...votaremos por la república.fuera morena.ignorancia al títere de mc.votaremos x",-1,0,0,0,-1
3,nmas,danielaguirre7376,19/05/2024,"PLAN C, VOTO MASIVOMORENA",16,cómo que ya bajo la delincuencia de plano claudia tiene otros dato si estamos peor que nunca asesinatos por todo méxico de plano no tienen vergüenza,-1,0,0,0,7
3,nmas,jessnay804,19/05/2024,Y en seguridad xochiltl se le olvida su hermana secuestradora,2,"llevo tiempo viviendo en usa y me doy cuenta que tan mala esta la política en mi pais mexico,de verdad esto es lo mejorcito?la senora gordita parece que fue a pleito de vecindad con chismes y gritos ninguna propuesta,cero elegancia o facilidad de palabra no se le ve la inteligencia,el senor jorge también no se ve nada presidencial y con esa sonrisa falsa da risa igual nada inteligente,aquí lo mejorcito es la senora claudia se ve que de perdido estudio algo muy elegante en su forma de hablar pero preocupa que se vea tan lenta no se le ve la firmeza muy blanda no tiene carácter sin embargo creo ella tendría mi voto",1,1,0,-1,1
3,nmas,victoralvarez191,19/05/2024,No creoooooo,3,"estamos favor de mexico,amo mi pais",1,0,1,0,26
3,nmas,TheRealAlce100,19/05/2024,"¡Qué cochinada de formato! Esto no fué un debate.Para variar,la Claudia no contestó nada.Le preguntan de los muertos de la pandemia y contesta del Salario Mínimo ¡Qué burla! Y el títere hablando de Fox, hace 20 años...Una mugre... Votaremos por la República. Fuera Morena. Ignorancia al títere de MC . Votaremos X",6,"no le den todo el poder a un solo partido,que haya un equilibrio en los congresos",-1,-1,-1,0,24
3,nmas,berthagalatoire2092,19/05/2024,Cómo que ya bajo la delincuencia de plano Claudia tiene otros dato si estamos peor que nunca asesinatos por todo México de plano no tienen vergüenza,11,veo que rené delgado llama a xochitl candidata del prian representado por xochitl y a claudia doctora;que profesional e imparcial analista!!,1,0,0,-1,30
3,nmas,artfrias4,19/05/2024,"Llevo tiempo viviendo en USA y me doy cuenta que tan mala esta la política en mi pais Mexico, de verdad esto es lo mejorcito? La senora gordita parece que fue a pleito de vecindad con chismes y gritos ninguna propuesta, cero elegancia o facilidad de palabra no se le ve la inteligencia, el senor Jorge también no se ve nada presidencial y con esa sonrisa falsa da risa igual nada inteligente, aquí lo mejorcito es la senora Claudia se ve que de perdido estudio algo muy elegante en su forma de hablar pero preocupa que se vea tan lenta no se le ve la firmeza muy blanda no tiene carácter sin embargo creo ella tendría mi voto",1,"no entiendo como un partido y coalición no analiza a su candidato que pondrá para contienda presidenciales,la gente ya no es tan tonta como antes...es como si pusieran a maderito de candidato presidencial...y para los que no lo conocen..googlenlo maderito monterrey,es una burla xochitl igual que lo fue meade del pri representado por xochitl con su chiste del vitiligio,y como lo sigue siendo el maderito.",0,-1,0,-1,-1
3,nmas,AlejandroPlascencia-zf5ci,19/05/2024,"Estamos pro mexico, amo mi pais",4,puras mentiras pónganse a trabajar y por estás tontería pagamos tantos impuestos por tantos partidos mediocres.y aparte les pagan a reporteruchos imparciales inclinando la información al partido que son sus benefactores en sus centros informativos,-1,-1,-1,-1,29
3,nmas,glocnar6861,19/05/2024,"No len den todo el poder a un solo partido, que haya un equilibrio en los congresos",5,por eso no pueden hacer debates cara a cara,0,0,-1,0,6
3,nmas,gabrielarosales2541,19/05/2024,Veo que René Delgado llama a xochitl candidata del PRIAN y a Claudia Doctora; que profesional e imparcial analista!!,4,no sé por qué los dos presentadores no le llamaron la atención a la candidata de los corruptos xochitl galvez estoy realmente inconforme por estos moderadores,0,-1,0,-1,-1
3,nmas,redryan872,19/05/2024,"No entiendo como un partido y coalición no analiza a su candidato que pondrá para contienda presidenciales, la gente ya no es tan tonta como antes... es como si pusieran a MADERITO de candidato presidencial... y para los que no lo conocen.. googlenlo MADERITO MONTERREY,  es una burla Xochitl igual que lo fue MEADE del PRI con su chiste del vitiligio, y como lo sigue siendo el MADERITO.",2,señora ya quítese la botarga ya no le hacen caso,0,0,0,-1,0
3,nmas,jorgeramirezcoss,19/05/2024,Puras mentiras pónganse a trabajar y por estás tonterías pagamos tantos impuestos por tantos partidos mediocres. Y aparte les pagan a reporteruchos imparciales inclinando la información al partido que son  sus benefactores en sus centros informativos,2,xochiiilt taboadaaaaa,0,0,0,1,0
3,nmas,ElZopilote911,19/05/2024,Por eso no pueden ser debates cara a cara,4,hoy la marcha rosa nos insultaron fueron muy agresivos.,-1,-1,0,-1,-1
3,nmas,yimycastrodespiertacastro8828,19/05/2024,No sé por qué los dos presentadores no le llamaron la atención a la candidata de los corruptos xochitl Gálvez estoy realmente inconforme por estos moderadores,1,por favor quiero ver el vídeo gracias por su atención bendiciones,0,0,1,0,-1
3,nmas,MoisesAbelino,19/05/2024,Señora ya quítese la botarga ya no le acen caso,1,leo zuckerman desencajado,0,-1,0,-1,0
3,nmas,blancagalicia8320,19/05/2024,Xochiiilt taboadaaaaa,7,voto masivo a morena,1,0,0,0,-1
3,nmas,aguilareal8380,19/05/2024,Hoy la marcha rosa nos insultaron fueron muy agresivos.,8,"a los mexicanos que vamos a votar,no nos importan sus conclusiones a favor de titina como lo han hecho,todos sabemos que trabajan para un medio de comunicación que tiene temor de perder su concesión,lo importante va hacer el voto de millones de mexicanos que vemos con realidad la ineficacia y saqueo del gobierno del rey del dinero y sus cómplices en el saqueo.",-1,-1,0,0,1
3,nmas,MariaCristinaAlvaradoHernandez,19/05/2024,Por favor quiero ver el vídeo gracias por su atención bendiciones,0,"para mí en lo personal,ganó maynez,de hecho los dos últimos debates,ganó el,y sabe que lo hizo ya que el siempre contesto las preguntas,propuso,y cayó bocas,uff valla que si sorprende este maynez,a ver si no esté 2 de junio nos dan una sorpresa que gane maynez y está pobre señora del prian representado por xochitl,valla que no tiene ni idea de que hace ahí,,no sabe nada de nada,el tiro está en tres maynez y claudia,pero al final claudia y maynez es lo mismo",-1,1,0,-1,-1
3,nmas,juancarlosgaitangordillo4298,19/05/2024,Leo Zuckerman desencajado,0,"zuckerman,la realidad aplastaría al prian representado por xochitl.",0,-1,0,-1,0
