num_debate,canal,username,fecha,comentario,num_likes,comentario_editado,Claudia,Maynez,Ninguno,Xóchitl,topic
1,unotv,juancarlossanchezvizcarra3308,07/04/2024,"No mamen cual Xochitl natural, es leído todo, y se emputaba cuando le sacaban sus tranzas se desfiguraba",0,"no mames cual xochitl natural,es leído todo,y se emputaba cuando le sacaban sus tranzas se desfiguraba",0,0,0,-1,31
1,unotv,patymoctezuma2393,07/04/2024,Jajaja y falta que Maynez les gane,1,jajaja y falta que maynez les gane,0,1,0,0,0
1,unotv,jennyxk.,07/04/2024,Xochitl solo atacaba,1,xochitl solo atacaba,0,0,0,-1,0
1,unotv,arelyduran2983,07/04/2024,Ese eco raro que se escucha cuando el candidato habla xq será,0,ese eco raro que se escucha cuando el candidato habla porque será,0,-1,-1,0,-1
1,unotv,rocioroacho1188,07/04/2024,"Donde quedó el presupuesto del INSABI???? Y el actual del Bienestar, la corrupción continúa porque no comenta quien tiene la distribución del medicamento",0,"donde quedó el presupuesto del insabi????y el actual del bienestar,la corrupción continúa porque no comenta quien tiene la distribución del medicamento",-1,0,-1,0,15
1,unotv,SarahiLopez-xi2eo,07/04/2024,Que flojera con la xochitl  solo fue a dar pena,1,que flojera con la xochitl solo fue a dar pena,0,0,0,-1,0
1,unotv,arje3837,07/04/2024,"¿Que se debe dar acompañamiento a los migrantes? ¿así de rápido movimiento progre le quiere entregar México a los extranjeros? la migración (el acto de migrar) efectivamente no es un crimen, lo que sí es un crimen y al parecer Maynez por quedar bien y tener el patetico discurso ""políticamente correcto"" de la nueva izquierda progresista pasa por alto es la emigración ilegal, el mexicano no debe tener problema alguno si alguien migra bajo los parámetros lícitos que han establecido las leyes, con lo que si debe de tener problemas es con el migrante ilegal, porque en efecto, tal persona está infringiendo la ley.  ese acto cobarde de lanzar comentarios sobre el que Trump tiene discursos xenófobos y racistas es por lo menos inacertado, el señor Trump se posiciona en contra de la migración ilegal, la cual repito ES UN CRIMEN y debe ser castigada, al igual que cuando alguien mata o roba, o infringe cualquier ley, un gobierno que abre y le da la mano a criminales migrantes no es un buen gobierno, así que si a las fronteras y si a defender la soberanía del pueblo mexicano y su territorio, aquí no van a venir a robar o a causar lastima, la migración debe ser un fenómeno regulado y por lo tanto cuantificado sobre el cual se debe de aplicar la justicia con mano dura si se haya alguna irregularidad",1,"¿que se debe dar acompañamiento a los migrantes?¿así de rápido movimiento progre le quiere entregar méxico a los extranjeros?la migración(el acto de migrar)efectivamente no es un crimen,lo que sí es un crimen y al parecer maynez por quedar bien y tener el patetico discurso""políticamente correcto""de la nueva izquierda progresista pasa por alto es la emigración ilegal,el mexicano no debe tener problema alguno si alguien migra bajo los parámetros lícitos que han establecido las leyes,con lo que si debe de tener problemas es con el migrante ilegal,porque en efecto,tal persona está infringiendo la ley.ese acto cobarde de lanzar comentarios sobre el que trump tiene discursos xenófobos y racistas es por lo menos inacertado,el señor trump se posiciona en contra de la migración ilegal,la cual repito es un crimen y debe hacer castigada,al igual que cuando alguien mata o roba,o infringe cualquier ley,un gobierno que abre y le da la mano a criminales migrantes no es un buen gobierno,así que si a las fronteras y si a defender la soberanía del pueblo mexicano y su territorio,aquí no van a venir a robar o a causar lastima,la migración debe hacer un fenómeno regulado y por lo tanto cuantificado sobre el cual se debe de aplicar la justicia con mano dura si se haya alguna irregularidad",-1,-1,0,-1,1
1,unotv,hectorvaz1402,07/04/2024,"Más atacan que responden a las preguntas, se la pasaron diciendo chismes y sacando trapos al sol que ya todos saben, deberían prohibirles llevar sus cartulinas! Están para responder las preguntas de los mexicanos ️",0,"más atacan que responden a las preguntas,se la pasaron diciendo chismes y sacando trapos al sol que ya todos saben,deberían prohibirles llevar sus cartulinas!están para responder las preguntas de los mexicanos️",-1,-1,-1,-1,1
1,unotv,HatzzyF,07/04/2024,El debate empieza en el minuto: 39:28,0,el debate empieza en el minuto:39:28,0,0,1,0,-1
1,unotv,josealbertomedinaavila1403,07/04/2024,"Pobre chicles Gálvez, ¿Que ofrece? Regresar a la guerra de Calderón, conservando los programas sociales, entonces, si ya tenemos los programas sociales y no tenemos la guerra de Calderón, ¿Para que votar por ella?",0,"pobre chicles galvez,¿que ofrece?regresar a la guerra de calderón,conservando los programas sociales,entonces,si ya tenemos los programas sociales y no tenemos la guerra de calderón,¿para que votar por ella?",0,0,0,-1,-1
1,unotv,luislopezjose6074,07/04/2024,"Puro pinche MORENA, Viva México",2,"puro pinche morena,viva méxico",1,0,0,0,0
1,unotv,ShantalPerez-yl8bo,07/04/2024,Minuto 52 el mejor de todos su cara de Xóchilt y después la jeta  de Denisse no tiene precio,0,minuto 52 el mejor de todos su cara de xochitl y después la jeta de denisse no tiene precio,0,0,0,1,-1
1,unotv,user-xz3jp3ju1h,07/04/2024,Claudia,2,claudia,1,0,0,0,28
1,unotv,leslyjanethbarrazacorona5169,07/04/2024,"Me encanta Maynez, dezde el principio hasta yo senti feo cuando le cortaron la inspiracion",1,"me encanta maynez,dezde el principio hasta yo senti feo cuando le cortaron la inspiracion",0,1,0,0,-1
1,unotv,maranatha.auroragonzalez,07/04/2024,"1:59:32 No tiene Nd q ver con el debate, pero amo como la seño lo corrige en ""juntos"" y ""México"". Es importante darle más visibilidad a la LSM en nuestro país",0,"1:59:32 no tiene nada que ver con el debate,pero amo como la seño lo corrige en""juntos""y""méxico"".es importante darle más visibilidad a la lsm en nuestro país",1,1,0,0,-1
1,unotv,mariaisabelgonzalez-anaya9735,07/04/2024,Como a lo chino ?? Que son esas expresiones a nivel nacional 🫣,0,como a lo chino??que son esas expresiones a nivel nacional🫣,0,0,-1,0,-1
1,unotv,SarahiLopez-xi2eo,07/04/2024,Que flojera con la xochitl  solo fue a dar pena,1,que flojera con la xochitl solo fue a dar pena,0,0,0,-1,0
1,unotv,carlosgarza9535,07/04/2024,Votaré por Maynez aunque no me gusta que en su partido está Sandra Cuevas,0,votaré por maynez aunque no me gusta que en su partido está sandra cuevas,0,1,0,0,2
1,unotv,carrillo3535,07/04/2024,de estos tres va a salir el proximo presidente o presidenta no chinguen que no hay algo mejor lo que me pregunto estos no van a gobernar y donde estan los politicos que gobiernan este  pais porque estos no son parece chiste que estas personas vallan a un debate y puro chisme hablan y no proponen nada todo es les vamos a dar como si hubiera mecho que dar en este pais que se cae a pedazos,1,de estos tres va a salir el proximo presidente o presidenta no chinguen que no hay algo mejor lo que me pregunto estos no van a gobernar y donde estan los politicos que gobiernan este pais porque estos no son parece chiste que estas personas vallan a un debate y puro chisme hablan y no proponen nada todo es les vamos a dar como si hubiera mejor que dar en este pais que se cae a pedazos,-1,-1,0,-1,-1
1,unotv,zzzdbz8563,07/04/2024,Pongo este comentario para después verlo en unos años,0,pongo este comentario para después verlo en unos años,0,0,-1,0,-1
1,unotv,Nao.mejia16,07/04/2024,"Xoxitl solo fue ahí a pelearse con Claudia, no dice nada en concreto Tampoco coherente",0,"xoxitl solo fue ahí a pelearse con claudia,no dice nada en concreto tampoco coherente",1,0,0,-1,-1
1,unotv,sebastiangomez8008,07/04/2024,"ese debate nadie gano, puras cosas que ya sabiamos, acusaciones que nunca han aclarado, nada de propuestas serias y que se puedan cumplir, no hay a quien irle, ni PRIAN, NI MC y ni MORENA, este pais se lo va a llevar el carajo",1,"ese debate nadie gano,puras cosas que ya sabiamos,acusaciones que nunca han aclarado,nada de propuestas serias y que se puedan cumplir,no hay a quien irle,ni prian representado por xochitl,ni Movimiento Ciudadano y ni morena,este pais se lo va a llevar el carajo",-1,-1,0,-1,-1
1,unotv,chococlau7280,07/04/2024,Anulare mi voto!!! La confianza del país no se la doy a ninguno !!! Una pereza escucharlos con sus peleas tontas,1,anulare mi voto!!!la confianza del país no se la doy a ninguno!!!una pereza escucharlos con sus peleas tontas,-1,-1,0,-1,-1
1,unotv,karasLaureano,07/04/2024,"Preguntas sin respuesta, solo Claudia ganó algo.",1,"preguntas sin respuesta,solo claudia ganó algo.",1,0,0,0,-1
1,unotv,salpsi,07/04/2024,De estos 3 no se hace 1.....de lo peor y aquí todos peleándose por defender uno u otro.,0,de estos 3 no se hace 1.....de lo peor y aquí todos peleándose por defender uno u otro.,-1,-1,0,-1,-1
1,unotv,FabiolaGL,07/04/2024,"Lo único bueno que dijo xochitl, 2:14:43 “qué nadie gane el salario mínimo”",0,"lo único bueno que dijo xochitl,2:14:43“qué nadie gane el salario mínimo”",0,0,0,1,13
1,unotv,JoseRamirez-lz1rx,07/04/2024,Claudia es la mejor opcion,2,claudia es la mejor opcion,1,0,0,0,16
1,unotv,Tocino645,07/04/2024,Y los animales??? No trataron ese tema no menos importante,0,y los animales???no trataron ese tema no menos importante,-1,0,-1,0,0
1,unotv,REX11705,07/04/2024,"No se necesita una escuela de tiempo completo, se necesita una mejora en el nivel educativo",0,"no se necesita una escuela de tiempo completo,se necesita una mejora en el nivel educativo",0,0,-1,0,19
1,unotv,manuelquintero6319,07/04/2024,Vamos con Claudia,1,vamos con claudia,1,0,0,0,8
1,unotv,joshuagonzalez3916,07/04/2024,Y pensar que uno de ellos tres gobernará... Que terror.,0,y pensar que uno de ellos tres gobernará...que terror.,-1,-1,0,-1,-1
1,unotv,zarkraycsu5069,07/04/2024,"44:35 Siguen con sus p... gráficas. A la mayoría no le interesa eso, lo venimos viendo desde hace tantos años. ¿De verdad no pueden ser más precisos para sus respuestas? ¿No se supone que están preparados para este debate o casi que entrevista larga? Qué cansinos.",0,"44:35 siguen con sus p...gráficas.a la mayoría no le interesa eso,lo venimos viendo desde hace tantos años.¿de verdad no pueden hacer más precisos para sus respuestas?¿no se supone que están preparados para este debate o casi que entrevista larga?qué cansinos.",0,-1,1,-1,6
1,unotv,danielavina5959,07/04/2024,Propongan que van hacer vs el narcotrafico y la canasta basica que esta x los cielos,0,propongan que van hacer contra el narcotrafico y la canasta basica que esta por los cielos,-1,0,-1,0,26
1,unotv,lordastro0ficial,07/04/2024,"1:35:55 Miren su cara, sabe perfectamente que estaba planeado",1,"1:35:55 miren su cara,sabe perfectamente que estaba planeado",0,0,1,0,5
1,unotv,JuanVazquez-hn4fq,07/04/2024,Xochil y sus tarjetitas de kinder se vio bien ridícula parecia que estaba en la escuela,0,xochitl y sus tarjetitas de kinder se vio bien ridícula parecia que estaba en la escuela,0,0,0,-1,0
1,unotv,AndreyAlvarez-hw7pc,07/04/2024,"En MICHOACAN NO HAY MAESTROS en escuelas primarias  en muchas comunidades, los papás tenemos que pagar maestros externos para que puedan aprender los niños.  EL GOBIERNO ACTUAL NO PUEDE con el sindicato de maestros , que reparte las plazas. se vive CARENCIA de EDUCACIÓN.  Unos promueven más tiempo completo PRIAN , y otros mayor educación MORENA, cuando es actual gobernado de Michoacán ese partido con Alfredo Ramirez Bedolla .  Hagan algo en lo actual , queremos resultados ya no hasta las elecciones , urgen maestros , no resuelven la problemática actual.",0,"en michoacan no hay maestros en escuelas primarias en muchas comunidades,los papás tenemos que pagar maestros externos para que puedan aprender los niños.el gobierno actual no puede con el sindicato de maestros,que reparte las plazas.se vive carencia de educación.unos promueven más tiempo completo prian representado por xochitl,y otros mayor educación morena,cuando es actual gobernado de michoacán ese partido con alfredo ramirez bedolla.hagan algo en lo actual,queremos resultados ya no hasta las elecciones,urgen maestros,no resuelven la problemática actual.",-1,-1,0,-1,19
1,unotv,arturomontecillo4079,07/04/2024,"Ni a cual irle, etán llenos de corrupción e ideas enfermizas...",0,"ni a cual irle,etán llenos de corrupción e ideas enfermizas...",-1,-1,0,-1,15
1,unotv,luxkeysuk3640,07/04/2024,Presentadora: que piensa hacer contra la ambruna y los niños desnutridos de México  Xochitl: A claudia no le interesa nadie no tiene corazón ahh los muertos es de frío Presentadora:  eso no le pregunte,0,presentadora:que piensa hacer contra la ambruna y los niños desnutridos de méxico xochitl:a claudia no le interesa nadie no tiene corazón ahh los muertos es de frío presentadora:eso no le pregunte,1,0,0,-1,-1
1,unotv,gustavoguzman73,07/04/2024,La mejor película los tres chiflados,0,la mejor película los tres chiflados,-1,-1,0,0,-1
1,unotv,carlossalazarmartinez8218,07/04/2024,"Hicieron el cambio de forma estrategica, para justificar los fallos ya planeados",0,"hicieron el cambio de forma estrategica,para justificar los fallos ya planeados",-1,-1,-1,0,-1
1,unotv,viviendosaludable75,07/04/2024,Que ridículo Maynes enseñando su lenguaje a señas que no contesto la pregunta,0,que ridículo maynez enseñando su lenguaje a señas que no contesto la pregunta,0,-1,0,0,-1
1,unotv,zarkraycsu5069,07/04/2024,"1:00:19 Totalmente de acuerdo. ¡Vaya! A ver si empieza por hablar bien. Ja, ja, tres doritos después «las niñas y los niños». Se muerde la cola solo.",0,"1:00:19 totalmente de acuerdo.¡vaya!a ver si empieza por hablar bien.ja,ja,tres doritos después«las niñas y los niños».se muerde la cola solo.",-1,-1,0,-1,5
1,unotv,GabrielaMartinez-gz1zt,07/04/2024,Porque quitan mi comentario!??,0,porque quitan mi comentario!??,0,-1,-1,0,-1
1,unotv,nelsonleiva6535,07/04/2024,eate es un canal nacional mexicano como televisa tv azteca formulay donde esta Loret o es regional,0,este es un canal nacional mexicano como televisa tv azteca formulay donde esta loret o es regional,0,-1,0,0,1
1,unotv,josuesalazar8397,07/04/2024,"jajaja.... ya ven por que se quiere renovar el INE, tanto dinero y no puede poner pilas confiables en los relojes jaja",0,"jajaja....ya ven por que se quiere renovar el ine,tanto dinero y no puede poner pilas confiables en los relojes jaja",-1,-1,-1,0,-1
1,unotv,user-vp3oz7bz2y,07/04/2024,La oposición está destruida desde canallin,1,la oposición está destruida desde canallin,-1,0,0,0,-1
1,unotv,DanielaNaomiOrozcocortes,07/04/2024,"JAJAJA ni votar puedo ,pero aquí ando",0,"jajaja ni votar puedo,pero aquí ando",0,-1,-1,0,2
1,unotv,elweyst7714,07/04/2024,1:11:34 enfermedades al Tabasco? Yo siempre e dicho que esas salsas son del diablo,1,1:11:34 enfermedades al tabasco?yo siempre e dicho que esas salsas son del diablo,-1,-1,-1,0,5
1,unotv,user-gm2iy1ij1m,07/04/2024,Pobre aguila se le bajo el cuajo estaba de cabeza,0,pobre aguila se le bajo el cuajo estaba de cabeza,-1,-1,0,-1,0
1,unotv,user-ux5hw9fm6m,07/04/2024,"Es nños y niñas , tristemente este sigue la politica del genero y la mujer primero .",0,"es nños y niñas,tristemente este sigue la politica del genero y la mujer primero.",-1,-1,0,0,-1
1,unotv,jorgecortez8244,07/04/2024,"Como que primer debate, se van a sentar a pelear de nuevo?",0,"como que primer debate,se van a sentar a pelear de nuevo?",-1,-1,-1,-1,6
1,unotv,FranciscoRodriguez-qc4tj,07/04/2024,"Me da pena ajena Xochitl, en verdad no sabe nada, ni lo que le preguntan, de verdad existe gente que piensa que esa mujer es la indicada para ser presidenta de México, están mal",1,"me da pena ajena xochitl,en verdad no sabe nada,ni lo que le preguntan,de verdad existe gente que piensa que esa mujer es la indicada para hacer presidenta de méxico,están mal",0,0,0,-1,1
1,unotv,nodusmx2231,07/04/2024,Esa mano Claudia 2:01:21,1,esa mano claudia 2:01:21,1,0,0,0,5
1,unotv,MichaelCastaneda-xn3zz,07/04/2024,Maynez discretamente el mejor. Yo no lo conocía y me pareció muy correcto.,1,maynez discretamente el mejor.yo no lo conocía y me pareció muy correcto.,0,1,0,0,-1
1,unotv,Santiago-kh7nj,07/04/2024,Los debates del 2018 eran mas entretenidos como añaya y amlo se tiraban y bronco se la pasaba cotorreando,0,los debates del 2018 eran más entretenidos como añaya y amlo se tiraban y bronco se la pasaba cotorreando,-1,-1,0,-1,6
1,unotv,rodrigopardo5297,07/04/2024,La cara de xochitl de q pedo de qué hablan,0,la cara de xochitl de que pedo de qué hablan,0,0,0,-1,0
1,unotv,auroramoyado796,07/04/2024,Porque sienore dicen q la educación es gratis eso es fslso desde la primsria y la univerdidsd,0,porque sienore dicen que la educación es gratis eso es fslso desde la primsria y la univerdidsd,-1,0,-1,0,19
1,unotv,erikavazquez9386,07/04/2024,"A la botarga que la pongan a practicar lenguaje con un lápiz en la boca...a los dos años empecé a hablar claro y aprendí a identificar la ""R"",y la ""g'",2,"a la botarga que la pongan a practicar lenguaje con un lápiz en la boca...a los dos años empecé a hablar claro y aprendí a identificar la""r"",y la""g'",0,0,0,-1,20
1,unotv,antonioalvarez554,07/04/2024,Un debate d novela dl canal d las estrellas,0,un debate d novela del canal d las estrellas,0,0,-1,0,0
1,unotv,carlossalazarmartinez8218,07/04/2024,"Jaja le cortaron.. Ya gano..  presidenta, presidenta, presidenta",0,"jaja le cortaron..ya gano..presidenta,presidenta,presidenta",1,0,0,0,3
1,unotv,FranciscoRodriguez-qc4tj,07/04/2024,Cogupcion,2,cogupcion,1,0,0,0,17
1,unotv,JorgeestebanDelgadoaguilera,07/04/2024,Presidenta claudia ️,2,presidenta claudia️,1,0,0,0,14
1,unotv,tanializetharandaduran738,07/04/2024,"Claudia se sordeó con temas de perspectiva de género y derecho a la elección A FUTURO sobre las mujeres y su propio cuerpo, también se sordeó con los crímenes de odio a la comunidad trans. Y ni hablar de que donde dio “soluciones” se quedó corta en cómo llevarlo a cabo, datos dudosos en sus encuentras.",1,"claudia se sordeó con temas de perspectiva de género y derecho a la elección a futuro sobre las mujeres y su propio cuerpo,también se sordeó con los crímenes de odio a la comunidad trans.y ni hablar de que donde dio“soluciones”se quedó corta en cómo llevarlo a cabo,datos dudosos en sus encuentras.",-1,0,0,0,-1
1,unotv,CelinaRomanGonzalez-iu2zd,07/04/2024,Lastima Maynez que no distes buena difusión a tu campaña,0,lastima maynez que no distes buena difusión a tu campaña,0,-1,0,0,39
1,unotv,navanavarro3244,07/04/2024,Es lo que mas coraje da ponga el cronómetro en todo momento millones de pesos y no puede hacer eso,0,es lo que más coraje da ponga el cronómetro en todo momento millones de pesos y no puede hacer eso,0,-1,-1,0,-1
1,unotv,franciscozaratejimenez6850,07/04/2024,HAY XOCHIL Y EL ESCUDO NACIONAL BOCA ABAJO JEJEJE  POOOOR DIOOOS NETA QUE NO LE CREO NADITA JEJEJE EN FIN,0,hay xochitl y el escudo nacional boca abajo jejeje poooor diooos neta que no le creo nadita jejeje en fin,0,0,0,-1,0
1,unotv,user-qp7lk8mh4s,07/04/2024,plan c apoyado por Claudia,2,plan c apoyado por claudia,1,0,0,0,18
1,unotv,matildeariaslopez2322,07/04/2024,Estuvo mejor.el.debate con AMLO  .el.reloj.siempre viéndose,0,estuvo mejor.el.debate con amlo.el.reloj.siempre viéndose,1,0,0,0,-1
1,unotv,danielavina5959,07/04/2024,X que no ablaron del narcotrafico el primer problema de mexicoooo,0,x que no ablaron del narcotrafico el primer problema de mexicoooo,-1,-1,-1,0,26
1,unotv,miguelidcomm,07/04/2024,"¿No pueden decir simplemente, “Los candidatos?”",0,"¿no pueden decir simplemente,“los candidatos?”",0,-1,-1,-1,39
1,unotv,josedavidgonzalez1966,07/04/2024,Lo importante es que sabemos que xochitl Gálvez es de la banda de Los oligarcas,0,lo importante es que sabemos que xochitl galvez es de la banda de los oligarcas,0,0,0,-1,15
1,unotv,MarcusGarcia-uu7me,07/04/2024,La m ra verdad el tema salud estamos aunque les pero es la pura realidad en Oaxaca estamos peor con.morena yo no soy de ningún partidista xk los partidos no cumplen siempre lo mismo,0,la m ra verdad el tema salud estamos aunque les pero es la pura realidad en oaxaca estamos peor con.morena yo no soy de ningún partidista porque los partidos no cumplen siempre lo mismo,-1,0,0,0,1
1,unotv,rosaleon143,07/04/2024,Mal mal mal cada vez estamos peor no prometan lo que no sera como dice la canción,0,mal mal mal cada vez estamos peor no prometan lo que no sera como dice la canción,-1,-1,0,-1,-1
1,unotv,danirg9394,07/04/2024,Se nota que quieren cambiar a su modo la opinión o el pensamiento común,0,se nota que quieren cambiar a su modo la opinión o el pensamiento común,0,0,-1,0,-1
1,unotv,ELIVANXL,07/04/2024,No manches se mira la diferencia de preparación de maynez mi boto y de toda mi familia BA con el,0,no manches se mira la diferencia de preparación de maynez mi votos y de toda mi familia va con el,0,1,0,0,-1
1,unotv,esme5216,07/04/2024,48:40 empieza robo de tiempo,1,48:40 empieza robo de tiempo,0,0,-1,0,5
1,unotv,ManuelMartinez-qg5gr,07/04/2024,Por Claudia,1,por claudia,1,0,0,0,0
1,unotv,victorsalguero8428,07/04/2024,"No tengo palabras ni un nombre a esto que no tiene nada que ver con la palabra debate. Por darle un nombre yo le llamaria circo, pachanga o algo que se le paresca. Como ciudadano de mexico, me siento muy triste, muy avergonzado, frustrado, molesto por todo lo que ocurrio en este circo, por que desde mi punto de vista eso fue. Es lamentable que a estas alturas del partido tengamos este tipo de espectaculos bochornosos que solo ponen en verguenza a nuestro pais. Todo mal todo pesimo, empesando por el formato que se manejo, brutalmente nefasto. En segunda no puedes poner a gente chayotera a dirigir un debate de esta magnitud, me refiero a dennis. En tercera no me gusto por que los chayoteres en todo momemento trataron de demeritar todo el gran trabajo que ha hecho amlo en nuestro pais, en lo personal se me hizo   una falta de respeto . A leguas se noto que el ine esta manipulado por la mafia del poder, me refiero al prian, no lo supieron disimular. La mafia del poder sigue empesinada en parar la 4t, cosa que los mexicanos no vamos a permitir, la 4t va a seguir si o si, va a seguir por que la mayoria de los nexicanos nos sentimos agusto con los cambios que ha habido en el pais, al menos yo si, la 4t es tangible, se puede tocar, se puede ver, en estos momentos estamos viviendo la trasformacion que el pueblo de mexico tanto deseo y la vamos a seguir apoyando. Por otro lado tache a los tres aspirantes a la presidencia, puedo decir que la menos mala fue sheimbam, en segundo lugar jorge y en tercer lugar xochil. Mi consejo para los tres aspirantes a la presidencia, en especial sheimbaum es que en el proximo devate se enfoquen mas a sus propuestas y no a estarse atacando unos con otros, queremos oir propuestas, no chismes de lavadero. Por otro lado mi consejo para el ine es que cambien de forma abrupta el formato de los debates, en lo personal esto no ayuda en nada, en ese sentido no se ha avanzado. Dudo que lo hagan por que como se vio estan del lado de la mafia del pider. Es na pena que los politicos, el ine y los medios de comunicacion crean que estan tratando con una sociedad como la de los años ochenta, que era cien porciento maniupulable, lo que no se han dado cuenta que esta sociedad es otra y que los que tienen que actualisarse son ustedes, ahora ya no engalan a nadie con sus mentiras, ahora estan tratando con una siciedad que quiere resultados no promesas, maduren. Si en este momento tubiera que botar por alguien seria por la reeleccion de obrador. Detodos modos les mando una felicitacion a todos los participantes de este debate en esoecial a los candidatos a la presidencia en especial a las mujeres, por que hay que tener las ideas muy claras para oararse enfrente de una nacion y dar la cara de la forma que lo hiciero, haya estado bien o mal. Wue la vendicion de dios los siga acompañando a ustedes y al oueblo de mexico,  que jesucristo ponga su mano yagada en sus mentes y les de sabiduria, pero sobretodo inteligencia para salir avantes en este proceso. De todo corazón suerte para todos. Dios te bendice, te cuida y te protege.",0,"no tengo palabras ni un nombre a esto que no tiene nada que ver con la palabra debate.por darle un nombre yo le llamaria circo,pachanga o algo que se le paresca.como ciudadano de mexico,me siento muy triste,muy avergonzado,frustrado,molesto por todo lo que ocurrio en este circo,por que desde mi punto de vista eso fue.es lamentable que a estas alturas del partido tengamos este tipo de espectaculos bochornosos que solo ponen en verguenza a nuestro pais.todo mal todo pesimo,empesando por el formato que se manejo,brutalmente nefasto.en segunda no puedes poner a gente chayotera a dirigir un debate de esta magnitud,me refiero a dennis.en tercera no me gusto por que los chayoteres en todo momemento trataron de demeritar todo el gran trabajo que ha hecho amlo en nuestro pais,en lo personal se me hizo una falta de respeto.a leguas se noto que el ine esta manipulado por la mafia del poder,me refiero al prian representado por xochitl,no lo supieron disimular.la mafia del poder sigue empesinada en parar la 4ta transformación,cosa que los mexicanos no vamos a permitir,la 4ta transformación va a seguir si o si,va a seguir por que la mayoria de los nexicanos nos sentimos agusto con los cambios que ha habido en el pais,al menos yo si,la 4ta transformación es tangible,se puede tocar,se puede ver,en estos momentos estamos viviendo la trasformacion que el pueblo de mexico tanto deseo y la vamos a seguir apoyando.por otro lado tache a los tres aspirantes a la presidencia,puedo decir que la menos mala fue sheinbaum,en segundo lugar jorge y en tercer lugar xochitl.mi consejo para los tres aspirantes a la presidencia,en especial sheinbaum es que en el proximo devate se enfoquen más a sus propuestas y no a estarse atacando unos con otros,queremos oír propuestas,no chismes de lavadero.por otro lado mi consejo para el ine es que cambien de forma abrupta el formato de los debates,en lo personal esto no ayuda en nada,en ese sentido no se ha avanzado.dudo que lo hagan por que como se vio estan del lado de la mafia del pider.es na pena que los politicos,el ine y los medios de comunicacion crean que estan tratando con una sociedad como la de los años ochenta,que era cien porciento maniupulable,lo que no se han dado cuenta que esta sociedad es otra y que los que tienen que actualisarse son ustedes,ahora ya no engalan a nadie con sus mentiras,ahora estan tratando con una siciedad que quiere resultados no promesas,maduren.si en este momento tubiera que botar por alguien seria por la reeleccion de obrador.detodos modos les mando una felicitacion a todos los participantes de este debate en esoecial a los candidatos a la presidencia en especial a las mujeres,por que hay que tener las ideas muy claras para oararse enfrente de una nacion y dar la cara de la forma que lo hiciero,haya estado bien o mal.que la vendicion de dios los siga acompañando a ustedes y al oueblo de mexico,que jesucristo ponga su mano yagada en sus mentes y les de sabiduria,pero sobretodo inteligencia para salir avantes en este proceso.de todo corazón suerte para todos.dios te bendice,te cuida y te protege.",-1,-1,0,-1,1
1,unotv,user-qq1ic5hh5x,07/04/2024,asi como la luz del dia..... que va en aumento hasta que el dia es Perfecto.....,0,así como la luz del día.....que va en aumento hasta que el día es perfecto.....,0,0,-1,0,-1
1,unotv,user-iy8zr2hh1m,07/04/2024,Ai que yevar pluma cada quien para las votaciones no ai que confiar en el ine. Y yebar camisa tinta en representacion a morena,0,ahí que yevar pluma cada quien para las votaciones no ahí que confiar en el ine.y yebar camisa tinta en representacion a morena,-1,-1,0,0,2
1,unotv,user-qp7lk8mh4s,07/04/2024,Esas preguntas los hicieron los gatos de teleriza,0,esas preguntas los hicieron los gatos de teleriza,0,0,-1,0,-1
1,unotv,carlossalazarmartinez8218,07/04/2024,Podrian preguntar como van a resolver de las marchas de destrucción del 8M,0,podrian preguntar como van a resolver de las marchas de destrucción del 8m,0,-1,-1,-1,7
1,unotv,jmeguia4013,07/04/2024,"pura descomposición politica! que triste que esten acusandose en lugar de hacer propuestas, parece que todos tienen colas que les pisen",0,"pura descomposición politica!que triste que esten acusandose en lugar de hacer propuestas,parece que todos tienen colas que les pisen",-1,-1,-1,-1,-1
1,unotv,rafaelherrera5485,07/04/2024,Jajja pobre xochitl no propuso nada solo se puso a atacar alos otros contrincantes jajja no  propone nada,0,jajja pobre xochitl no propuso nada solo se puso a atacar a lo otros contrincantes jajja no propone nada,0,0,0,-1,-1
1,unotv,donovangame,07/04/2024,"¿Por qué en vez de responder las preguntas de manera seria y concreta solos se tiran mierda el uno al otro?  me vale vrg las riñas entre ellos, el punto importante es exponer propuestas estructuradas respaldadas con datos",0,"¿por qué en vez de responder las preguntas de manera seria y concreta solos se tiran mierda el uno al otro?me vale verga las riñas entre ellos,el punto importante es exponer propuestas estructuradas respaldadas con datos",-1,-1,0,-1,6
1,unotv,elizabethjuarezbarrios5389,07/04/2024,La Xochitl llegando en bici y ni una gota de sudor ni despeinada para mi que se subió a la vuelta de la esquina,0,la xochitl llegando en bici y ni una gota de sudor ni despeinada para mi que se subió a la vuelta de la esquina,0,0,0,-1,0
1,unotv,saulvg9591,07/04/2024,Deberia llamarse lamentable debate presidencial termina bien XD,0,deberia llamarse lamentable debate presidencial termina bien xd,0,-1,-1,0,6
1,unotv,jairtrejoanaya357,07/04/2024,Xochitl Gálvez No tiene propuestas  ella se dedica a decir idioteces,1,xochitl galvez no tiene propuestas ella se dedica a decir idioteces,0,0,0,-1,-1
1,unotv,anisolis7404,07/04/2024,En realidad no hubo propuestas concretas.,0,en realidad no hubo propuestas concretas.,-1,-1,-1,-1,-1
