"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado","Claudia","Maynez","Ninguno","Xóchitl"
"3","nmas","lamentemaestra2002","19/05/2024","Estaba mejor los debates de hace 6 años cuando canayin, el mocha manos y el AMLO se estaban matando, está vez el debate está muy aburrido","0","maynez está fuerte y claudia xochitl no da una no tiene sentido lo que dice","","","",""
"3","nmas","beatriztorres4766","19/05/2024","Pues la chochil no hizo ninguna propuesta, solo repitiendo lo mismo de siempre. Así que nada de aportación.","0","jajajajajajaja 10 universidades jajajajaja dónde en qué estados jajajaja","","","",""
"3","nmas","jrmich2015","19/05/2024","Prian no prometas lo que no pudieron hacer en 40 años son una vergüenza ya nadie les cree","1","olvidate naranjo,es perder el tiempo con xochitl","","","",""
"3","nmas","mariamontoya6265","19/05/2024","Sigamos haciendo historia","1","se dan cuenta que xochitl es la que lee las cosas","","","",""
"3","nmas","andresarcos3077","19/05/2024","Maynes está fuerte y claudia   Xochil no da una no tiene sentido lo que dice","0","que hueva la forma en la que xochitl pronuncia la r","","","",""
"3","nmas","dianagonzalez4936","19/05/2024","Jajajajajajaja 10 universidades jajajajaja dónde en qué estados jajajaja","0","los programas sociales deben permanecer universales.","","","",""
"3","nmas","carmenguillen-zk7zs","19/05/2024","Olvidate naranjo, es perder el tiempo con xochitl","1","doña xochitl,ante todo la modestia es su gran virtud,bueno además de la imprudencia lo bueno es que a usted no le da pena decir e s t u p i d e c e s.","","","",""
"3","nmas","dianita2702","19/05/2024","Se dan cuenta que xochitl es la que lee las cosas","0","los expertos hablan","","","",""
"3","nmas","pablovargas7078","19/05/2024","Que hueva la forma en la que xochitl pronuncia la R","0","pobre botarga se agarra como merolica ni quien la pare...pero de lo que debe responder amen jajajaja.","","","",""
"3","nmas","sonotra100","19/05/2024","Los programas sociales deben permanecer Universales.","1","politica exterior,deberían de hacer acuerdos para que la licencia de manejo sea aceptada parq revalidar en territorio shengen,que hagan acuerdos para jalar tus semanas cotizadas para tener la opción de pensión como hay acuerdo con españa y canadá,que en todos los estados sea igual tramitar actas p apostille y no como te hacen gastar en jalisco y que ni se cordinan entre registros y renapo entre copia fiel y extracto y sólo hacen gastar en las actas que después rechazan en el extranjero.","","","",""
"3","nmas","silvialira9155","19/05/2024","Doña xochitl, ante todo la modestia es su gran virtud, bueno además de la imprudencia  Lo bueno es que a usted no le da pena decir e s t u p I d e c e s.","0","jajajaja casualmente se va el audio cuando hablan mal de lópez","","","",""
"3","nmas","silvialira9155","19/05/2024","Los expertos hablan","0","1:43:18 ahora,eso que xochitl.","","","",""
"3","nmas","user-dc3ep7fl5e","19/05/2024","Pobre botagga Se agarra coml merolica ni quien la pare... Pero de lo que debe responder Amen Jajajaja.","1","era saber sus propuestas para saber por quien votar es lo que le faltó a la del PAN para un buen debate","","","",""
"3","nmas","azaharamedina7142","19/05/2024","Politica exterior, deberían de hacer acuerdos para que la licencia de manejo sea aceptada parq revalidar en territorio shengen, que hagan acuerdos para jalar tus semanas cotizadas para tener la opción de pensión como hay acuerdo con España y Canadá, que en todos los estados sea igual tramitar actas p apostille y no como te hacen gastar en jalisco y que ni se cordinan entre registros y Renapo entre copia fiel y extracto y sólo hacen gastar en las actas que después rechazan en el extranjero.","0","la policía municipal y estatal están del mismo nivel de corrupción hablo por mi estado de oaxaca y de mi municipio","","","",""
"3","nmas","guadalupegonagui8763","19/05/2024","Jajajaja casualmente se va el audio cuando hablan mal de López","0","y los datos ni los pelan!!","","","",""
"3","nmas","Pastel_De_Coco11","19/05/2024","1:43:18 Ora, eso que xochitl.","1","la fuchitl entre más habla más votantes pierde.y soy de derecha aclaro.xd","","","",""
"3","nmas","user-bq8ns2qr2l","19/05/2024","Era saber sus propuestas para saber por quien votar es lo que le falto a la del pan para un buen debate","0","mala mesa de debate.el único que salva el ejercicio es leo zuckermann.","","","",""
"3","nmas","anayelileyva7834","19/05/2024","La policía municipal y estatal están del mismo nivel de corrupción hablo por mi estado de Oaxaca y de  mi municipio","0","como debemos saber poquito de candidato xochitl aquí san pedro sochiapam oaxaca nadie han venido dar información como vamos votar con quien y a quien claro aquí no hay política pero no quiere decir que deja de ver","","","",""
"3","nmas","analuisazaldivar5016","19/05/2024","Y los datos ni los pelan!!","0","denisse merker...tristemente te convertiste en una palera más...así serás recordada","","","",""
"3","nmas","misaeljimenez7920","19/05/2024","La Fuchitl entre más habla más votantes pierde. Y soy de derecha aclaro. xD","0","si estás en una situación de votar por xochitl porque es la segunda candidata y quieres sacar al cancer de morena pero te parece mucha mejor opción maynez pero creés que es tirar tu voto a la basura por las estadísticas…¡vota por maynez!","","","",""
"3","nmas","esperanzaguadalupegarciaag8010","19/05/2024","Mala mesa de debate. El único que salva el ejercicio es Leo Zuckermann.","0","que transformación méxico yo te pregunto te sientes seguro en las carreteras en la calle esto es un infierno que da miedo","","","",""
"3","nmas","AdrianjoseAdalberto-lo7re","19/05/2024","Como  debemos saber poquito de candidato xochil  aquí san pedro sochiapam  oaxaca nadie han venido dar información  como  vamos  votar  con quien  y a quien  claro aquí  no hay política  pero no quiere decir  que  deja de ver","0","maynez y claudia muy bien,muy profesionales,la otra ni que decir.","","","",""
"3","nmas","Armand_Chavez","19/05/2024","Denisse Merker...tristemente te convertiste en una palera más... así serás recordada","0","""si le entiende porque no trabajo?""el golpazo que le dio el maynez a la botarga ese fue increible!","","","",""
"3","nmas","sebastianvalero7808","19/05/2024","Si estás en una situación de votar por xochitl porque es la segunda candidata y quieres sacar al cancer de morena pero te parece mucha mejor opción Maynez pero crees que es tirar tu voto a la basura por las estadísticas… ¡VOTA POR MAYNEZ!","1","yo la verdad estoy con claudia y maynez cuál quiera de los dos que gane estaremos bien pero por la xochitl mejor nada","","","",""
"3","nmas","user-lv5hx3ib1h","19/05/2024","Que transformación  México yo te pregunto  te sientes seguro en las carreteras en la calle  ésto es un infierno que da miedo","0","este debate no determina a quien será el presidente de méxico de hecho quen sera presidente y esta pre elegido¿y porque lo digo?porque aún después del debata todos y cada uno de los mexicanos y cuando digo mexicanos me refiero a hombres y mujeres daremos nuestro punto de vista en relación al debate.puesto que ya tenemos nuestra candidata para mi personalmente y d ante mano es claudia","","","",""
"3","nmas","nelsonarturo7580","19/05/2024","Maynez y Claudia muy bien, muy profesionales, la otra ni que decir.","0","claudia robotina,todo aprendidito de memoria","","","",""
"3","nmas","annacoribioanna","19/05/2024","""Si le entiende porque no trabajo?"" el golpazo que le dio el maynes a la botarga ese fue increible!","0","denis merker ahora que amanezaron con correrla!!ya se alineó c con los chayoteros","","","",""
"3","nmas","jhovisstorres4366","19/05/2024","Yo la verdad estoy con claudia y maynez cuál quiera de los dos que gane estaremos bien pero por la chochil mejor nada","0","¡¡jajajajajajaja!!y los chairos lo unico que saben es poner apodos e isultar.¡¡!!","","","",""
"3","nmas","margaritogomezescamilla275","19/05/2024","Este debate no determina a quien será el presidente de México de hecho quen sera presidente y esta pre elegido ¿y porque lo digo? Porque aún después del debata todos y cada uno de los mexicanos y cuando digo mexicanos me refiero a hombres y mujeres daremos nuestro punto de vista en relación al debate. Puesto que ya tenemos nuestra candidata para mi personalmente y d ante mano es  claudia","0","ya esta en la silla presidencial claudia sheuman","","","",""
"3","nmas","ContadoresMonterrey","19/05/2024","Claudia Robotina, todo aprendidito de memoria","0","xochitl ha de hacer lesbiana y ama a claudia jajajjajaja está obsesionada con ella","","","",""
"3","nmas","marsol8713","19/05/2024","Denis Merker ahora que amanezaron con correrla !! Ya se alineó c con los chayoteros","0","¡sí,amlo les ganó todas,chayoteros!pero la polarización vino de parte de ustedes como estrategia propagandística...","","","",""
"3","nmas","user-tw7bl2fx6x","19/05/2024","¡¡Jajajajajajaja!! Y los chairos lo unico que saben es poner apodos e isultar.¡¡!!","0","de donde se saco esos carteles,que dolida","","","",""
"3","nmas","josearriaga1778","19/05/2024","Ya esta en la silla  presidencial  Claudia Sheuman","1","hay una francesa que quiere hacer presidenta?parece hacer!porque escucha un acento bastante francés en una de las candidatas","","","",""
"3","nmas","densag9579","19/05/2024","Xochilt ha de ser lesbiana y ama a claudia jajajjajaja está obsesionada con ella","0","2:31:58","","","",""
"3","nmas","user-db7jl5nc6m","19/05/2024","¡Sí, AMLO les ganó todas, chayoteros! pero la polarización vino de parte de ustedes como estrategia propagandística...","1","recuerde que lópez era de los priistas cuando las represiones,que mala memoria","","","",""
"3","nmas","anasofiariosortuno3691","19/05/2024","de donde se saco esos carteles, que dolida","0","dice del agua xochitl y del calentamiento global no hablan los apagones son por eso sol","","","",""
"3","nmas","estevanmortensen6227","19/05/2024","Hay una francesa que quiere ser presidenta? Parece ser! Porque escucha un acento bastante francés en una de las candidatas","0","me sorprendió maynez.","","","",""
"3","nmas","pepegutierrez5731","19/05/2024","2:31:58","0","en serio están ciegos y sordos,ver el cinismo de cómo habla.","","","",""
"3","nmas","vincentedany12","19/05/2024","Recuerde que López era de los Priistas cuando las represiones, que mala memoria","0","jajjaja como le gritan a xochitl,nadie la quiere","","","",""
"3","nmas","user-do3pn9yl4v","19/05/2024","Dice del agua xochitl y del calentamiento global no hablan los apagones son por eso sol","0","habla de feminismo la que representa al partido facho conservador azul","","","",""
"3","nmas","DrOksalev","19/05/2024","Me sorprendió Maynez.","1","la verdad es que hay muchas realidades de méxico que no conocen ni los políticos ni los reporteros cada quien vive su realidad y no es la misma que la gente que no ve esto,que no tiene para comer,ni trabajo ni una esperanza de salir de la pobreza,ningun reportero habla de eso,porque no les importa ni a ellos ni a los políticos","","","",""
"3","nmas","user-xk7hu1gl5p","19/05/2024","En serio están ciegos y sordos, ver el cinismo de cómo habla.","0","1:52:45 muy bien dicho","","","",""
"3","nmas","densag9579","19/05/2024","Jajjaja como le gritan a Xochilt, nadie la quiere","0","le doy la razón con respecto a los espacios de universidades de gobierno,no todos pudimos entrar a una,no crean que es para privilegiados,algunos trabajamos para pagar nuestros estudios.","","","",""
"3","nmas","ARMANDHARDROCKING","19/05/2024","Habla de feminismo la que representa al partido mocho conservador azul","1","xochitl galvez en ves de invitar familia de los desaparesidos más bien ubiera invitado familias de los que su hermana secuestraba","","","",""
"3","nmas","franciscoornelas180","19/05/2024","La verdad es que hay muchas realidades de México que no conocen ni los políticos ni los reporteros cada quien vive su realidad y no es la misma que la gente que no ve esto, que no tiene para comer, ni trabajo ni una esperanza de salir de la pobreza, ningun reportero habla de eso, porque no les importa ni a ellos ni a los políticos","0","la verdad yo creo que ninguno de ellos vayan a cambiar nuestro mexico","","","",""
"3","nmas","pepegutierrez5731","19/05/2024","1:52:45 muy bien dicho","0","sabes que un debate es basura cuando solo lo ves para tener contexto en los memes del momento...si hubiera planeación sexual en mexico se arreglan todos los problemas de mexico pero no lo hacen por su yugo religioso.si maynez hubiera llegado por convicción y no por hacer el mandadero de samuel le daba mi voto pero sé que ya le debe un favor a ese junior que ama el poder y la plata...qué triste.","","","",""
"3","nmas","antonionava3195","19/05/2024","le doy la razón  con respecto a los espacios de universidades de gobierno , no todos pudimos entrar a una ,no crean que es para privilegiados, algunos trabajamos para pagar nuestros estudios.","0","cuanto les pagan los empresesarios pagan por habla a favor de una de una candidata por que a lo jovenes no no enganan","","","",""
"3","nmas","joseluisgc3132","19/05/2024","Xochil galves en ves de invitar familia de los desaparesidos mas bien ubiera invitado familias de los que su hermana secuestraba","0","la polarización ya existía no mames.la desigualdad social lleva toda la vida.amlo en todo caso la hizo más visible.","","","",""
"3","nmas","AlexanderCastillo-yn3fq","19/05/2024","La verdad yo creo que ninguno de ellos vayan a cambiar nuestro mexico","0","mira claudia no nos muestres dibujos pintados a tu conveniencia la población mira otra cosa ya no ay paz ni en las comunidades más pequeñas","","","",""
"3","nmas","calipdis2","19/05/2024","Sabes que un debate es basura cuando solo lo ves para tener contexto en los memes del momento... si hubiera planeación sexual en mexico se arreglan TODOS los problemas de mexico pero no lo hacen por su yugo religioso. Si Maynez hubiera llegado por convicción y no por ser el mandadero de samuel le daba mi voto pero sé que ya le debe un favor a ese junior que ama el poder y la plata... qué triste.","0","claudia y maynez los unicos que estaban debatiendo.a maynez nadie lo atacaba y por eso tuvo vía libre,xochitl se la paso atacando a claudia,claudia tuvo que desmentir y responder además de que su sexenio estaría basado en gran parte a la continuidad qué dejo amlo.","","","",""
"3","nmas","chacareyes7094","19/05/2024","cuanto les pagan   los empresesarios pagan por ablar a favor de una  de una candidata     por que   alos jovenes  no no enganan","0","pero no responden que se va hacer con tanta gente que llega de otro país sin papeles y hasta delincuentes,no es justo que llegue tanta gente de todo el mundo hacer negocios aquí mejor que los negocios lo hagan los mexicanos","","","",""
"3","nmas","mwolf9868","19/05/2024","La polarización ya existía no mamen. La desigualdad social lleva toda la vida. AMLO en todo caso la hizo más visible.","0","1:57:17 bien maynez!!!","","","",""
"3","nmas","user-lv5hx3ib1h","19/05/2024","Mira Claudia no nos muestres dibujos pintados a tu conveniencia  la población  mira otra cosa  ya no ay Paz  ni en las comunidades más pequeñas","0","finitivamente la mejor candidata para representar a nuestro querido méxico,la más preparada y con muchas propuestas reales;doctora claudia voten por claudia.confiaza méxico!!","","","",""
"3","nmas","columbits9245","19/05/2024","Claudia y maynez los unicos que estaban debatiendo. A maynez nadie lo atacaba y por eso tuvo vía libre, cochil se la paso atacando a claudia, claudia tuvo que desmentir y responder además de que su sexenio estaría basado en gran parte a la continuidad qué dejo elmo.","1","por qué xochitl estaba leyendo el teleprompter?eso está prohibido en el debate.","","","",""
"3","nmas","veoalis9269","19/05/2024","Pero no responden que se va hacer con tanta gente que llega de otro país sin papeles y asta delincuentes, no es justo que llegue tanta gente de todo el mundo hacer negocios aquí mejor que los negocios lo hagan los mexicanos","0","maynez la esperanza de mexicalli","","","",""
"3","nmas","Pastel_De_Coco11","19/05/2024","1:57:17  BIEN MAYNEZ!!!","1","nos dejan con una sensación de que","","","",""
"3","nmas","thelcordeiro3665","19/05/2024","FINITIVAMENTE LA MEJOR CANDIDATA PARA REPRESENTAR A NUESTRO QUERIDO MÉXICO, LA MÁS PREPARADA Y CON MUCHAS PROPUESTAS REALES; DRA CLAUDIA VOTEN POR CLAUDIA. CONFIAZA MÉXICO!!","2","por que enfocan los carteles de la xochitl chikles mientras habla claudia por que lo permiten","","","",""
"3","nmas","jesuscruzcruz3613","19/05/2024","POr qué Xochitl estaba leyendo el teleprompter? eso está prohibido en el debate.","0","la señora de las gelatinas no tiene ninguna propuestas sólo chismes","","","",""
"3","nmas","esteperfilquiereqmexicogane","19/05/2024","Maynez la esperanza de mexicalli","1","¡xochitl,la reina de la pena ajena!","","","",""
"3","nmas","AgustinVegaMontes","19/05/2024","Nos dejan con una sensación de q","0","no manches claudia,dejaron solos a la frontera,cada vez más insegura!!la guerra del narcotraficante es cada vez más grande y no han hecho nada!","","","",""
"3","nmas","joseluisgc3132","19/05/2024","Por que enfocan los carteles de la xochil chikles mientras abla claudia por que lo permiten","0","la cara desencajada de xochitl...la cara del fracaso.","","","",""
"3","nmas","ROGELIOMartinez-kn4bq","19/05/2024","La señora de las gelatinas  no tiene ninguna  propuestas sólo  chismes","0","jajajajaja no puedo creer como habla xochitl voto masivo para morena vamos claudia el futuro de méxico","","","",""
"3","nmas","user-db7jl5nc6m","19/05/2024","¡Xochitl, la Reina de la Pena Ajena!","1","que pésimos comentarios!!!","","","",""
"3","nmas","EstudianteHambreado","19/05/2024","No manches Claudia, dejaron solos a la frontera, cada vez mas insegura!! La guerra del Narco es cada vez mas grande y no han hecho nada!","0","la reyna tolmex xochitl galvez ni con ayuda...bueno estaba leyendo en la parte inferior de la camara las respuestas.lo bueno que esto se termino ni xochitl galvez ni PRIANRD representado por xochitl ni estos medios ya tienen que estar con sus chismes los que votaremos somos los ciudadanos y la mayoria ya decidio...........","","","",""
"3","nmas","anahidalgo7219","19/05/2024","La cara desencajada de Xochitl...la cara del fracaso.","1","solo es suficiente ver el estado en el que se encuentra la gente que está huyendo de sus ciudades por inseguridad.la realidad habla por sí misma.","","","",""
"3","nmas","user-pe6fl2dx5x","19/05/2024","Jajajajaja no puedo creer como habla Xochitl  Voto masivo para morena vamos Claudia  el futuro de México","0","ese periodista miente nosotros estamos contentos por poder mandar nuestras remesas y hacer nuestras casas haya en mexico","","","",""
"3","nmas","analuisazaldivar5016","19/05/2024","Que pésimos comentarios!!!","1","si nomás se cumplieran la mitad de estás fantacias méxico sería mejor que noruega jajaja","","","",""
"3","nmas","Keisha90721","19/05/2024","La reyna Tolmex Xochilt Galvez ni con ayuda ...bueno estaba leyendo en la parte inferior de la camara las respuestas  .lo bueno que esto se termino ni Xochilt Galvez Ni PRIPANPRD ni estos medios ya tienen que estar con sus chismes  los que votaremos somos los ciudadanos y la mayoria ya decidio ...........","0","guadalupe no entiende mucho de estadística.","","","",""
"3","nmas","altialegters5240","19/05/2024","Solo es suficiente ver el estado en el que se encuentra la gente que está huyendo de sus ciudades por inseguridad.  La realidad habla por sí misma.","0","2:18:00","","","",""
"3","nmas","Leones-7801","19/05/2024","Ese periodista miente nosotros estamos contentos por poder mandar nuestras remesas y aser nuestras casas aya en Mexico","0","qué porquería de programa,se les iba la señal a cada rato en la mesa de debate y al final simplemente se les fue el audio y así lo publicaron","","","",""
"3","nmas","rodolfodominguez9476","19/05/2024","Si nomás se cumplieran la mitad de estás fantacias México sería mejor que noruega jajaja","0","viendo este debate ni loco votaría por hermelinda linda","","","",""
"3","nmas","hectorzapata1019","19/05/2024","Guadalupe no entiende mucho de estadística.","0","no lo pude ver en tiempo y forma pero soy morena y apoyo a claudia","","","",""
"3","nmas","alexshandwich2327","19/05/2024","2:18:00","0","y porque no preguntar a la gente del pueblo como fue méxico de que sirve subir los salarios y al fin te los descuentan en los impuestos y sobre los carteles desde los 90 cuando estaba alcapon","","","",""
"3","nmas","Ficachito","19/05/2024","Qué porquería de programa, se les iba la señal a cada rato en la mesa de debate y al final simplemente se les fue el audio y así lo publicaron","0","hay al menos 4 personas en el panel apunto de llorar como bebés.","","","",""
"3","nmas","RicardoGarcia-yg3re","19/05/2024","Viendo este debate ni loco votaría por Hermelinda linda","0","las,los que voten por el prian representado por xochitl,está bien güey,aplicando el vocabulario de su candirata.","","","",""
"3","nmas","guadalupemartharodriguezsa1073","19/05/2024","No lo pude ver en tiempo y forma pero soy morena y apoyo a Claudia","0","no.se.te tape ppr qie morena gana","","","",""
"3","nmas","ChaparroColin","19/05/2024","Y porque no preguntar ala gente del pueblo como fue México de que sirve subir los salarios y al fin te los descuentan en los impuestos y sobre los carteles desde los 90 cuando estaba alcapon","0","por favor,se ve que maynez es el más capacitado,viene con todo","","","",""
"3","nmas","luisjorgehernandezmelendre438","19/05/2024","hay al menos 4 personas en el panel apunto de llorar como bebés.","0","riva palacio y merker los mejores","","","",""
"3","nmas","user-yf3pk6gq4r","19/05/2024","Las, los que voten por el prian , está bien güey, aplicando el vocabulario de su candirata.","1","no mames xochitl como vas a resolver el problema de la sequia con paneles solares a ver explicate jajajjaja","","","",""
"3","nmas","user-uv3ui2lk4f","19/05/2024","No. Se. Te tape ppr qie morena gana","0","yo soy del pri representado por xochitl,pero del viejo pri representado por xochitl,del que tenía candidatos con maestría en harvard y con capacidades excepcionales en economía.espero y algún día vuelva a hacer igual,este nuevo pri representado por xochitl ya no tiene esa identidad de antes,ahora con el sin huevos de alito que lo único que se nota que tiene es botox en su cara y habilidades para robar dinero increíbles,no hay esperanza.otra cosa es que no se debe hacer equipo con el PAN y su líder afeminado.tengo fé en qué volveremos algún día🇲🇽","","","",""
"3","nmas","KevinAlfabica","19/05/2024","Por favor, se ve que Maynez es el mas capacitado, viene con todo","1","creo que amlo nos va a mostrar que un presidente interino es posible cuando haga falta,ya que gane la presidencia claudia sheinbaum creo que esto que digo va a hacer muy probable..","","","",""
"3","nmas","rodrigoquintanilla","19/05/2024","Riva Palacio y Merker los mejores","1","claudia presidente 2024 vamos por la 4ta Transformaciónransformación","","","",""
"3","nmas","mexlearn5250","19/05/2024","No mamms cochil como vas a resolver el problema de la sequia con paneles solares a ver explicate jajajjaja","0","quien jugo von el tema de la virgen de guadalupe fue claudia y su hipocresía","","","",""
"3","nmas","carlosx69Xx","19/05/2024","Yo soy del PRI, pero del viejo PRI, del que tenía candidatos con maestría en harvard y con capacidades excepcionales en economía. Espero y algún día vuelva a ser igual, este nuevo PRI ya no tiene esa identidad de antes, ahora con el sin huevos de alito que lo único que se nota que tiene es botox en su cara y habilidades para robar dinero increíbles, no hay esperanza.  Otra cosa es que no se debe hacer equipo con el PAN y su líder afeminado. Tengo fé en qué volveremos algún día  🇲🇽","0","que ignorancia de la candidata del PAN de verdad no queremos a alguien así dirigiendo nuestro país","","","",""
"3","nmas","Doppelganger-mu9ny","19/05/2024","Creo que AMLO nos va a mostrar que un presidente interino es posible cuando haga falta, ya que gane la presidencia Claudia Sheinbaun creo que esto que digo va a ser muy probable..","0","2:13:45","","","",""
"3","nmas","CarlosFlores-zx9nv","19/05/2024","Claudia presidente 2024 vamos por la 4ta Transformaciónransformación","1","y para acabar sus pinche nombres de alianza por méxico,4 y por méxico,movimiento por méxico y cuando carajos han hecho algo por méxico.todo por lo s bolsillos.y estos pinche reporteruchos que sólo se inclinan por quienes les llenen los bolsillos","","","",""
"3","nmas","luiscarvajal9024","19/05/2024","Quien jugo von el tema de la virgen de Guadalupe fue Claudia y su hipocresía","0","10,000 al mes es muy poco,,haber que le bajen a maynez 10,000 al mes haber para que le alcanza,,,","","","",""
"3","nmas","jrmich2015","19/05/2024","Que ignorancia de la candidata del pan de verdad no queremos a alguien así dirigiendo nuestro país","0","xochitl no trae nada jajajaja,esta para hacer bulto.","","","",""
"3","nmas","chicoplayera-nmk3","19/05/2024","2:13:45","0","pri representado por xochitl no hizo nada en su tiempo ellos por lo menos en el sur y si no pregúntele a comandante de armada","","","",""
"3","nmas","jorgeramirezcoss","19/05/2024","Y para acabar sus pinches nombres de alianza por México, 4 y por México, movimiento por México y cuando carajos han hecho algo por México. Todo por lo s bolsillos. Y estos pinches reporteruchos que sólo se inclinan por quienes les llenen los bolsillos","0","desde que ganó movimiento en mi municipio falta agua y los mismos de movimiento son dueños de los pozos de agua","","","",""
"3","nmas","ritaahumada802","19/05/2024","10,000 al mes es muy poco,, haber que le bajen a maynes 10,000 al mes haber para que le alcanza ,,,","0","el sueldo mínimo subió de 70$con peña a 207$ahora,las tortillas costaban 14$y subieron a 20$en las mayoría de casas existe un apoyo de 3000$,antes el sueldo mínimo subía 2$","","","",""
"3","nmas","Flip.713","19/05/2024","Xochilt no trae nada jajajaja, esta para hacer bulto.","0","comenta leo:""¿por que xochitl no uso la realidad?""pues porque la realidad es que ella no tiene el nivel de análisis y síntesis que esperaban.a estas alturas se nota que no es ella quien usa a los partidos,sino viceversa.","","","",""
"3","nmas","user-id9mv7eu6t","19/05/2024","PRI no hizo nada en su tiempo ellos por lo menos en el Sur  Y si no pregúntele a comandante De armada","0","alvarez maynez,roberto palazuelo es tu ejemplo de tus honestos plurinominales?","","","",""
"3","nmas","veoalis9269","19/05/2024","Desde que ganó movimiento en mi municipio falta agua y los mismos de movimiento son dueños de los pozos de agua","0","xochitl no se vio cansada.se vio derrotada","","","",""
"3","nmas","celiacardenas4659","19/05/2024","EL SUELDO MÍNIMO SUBIÓ DE 70$ CON PEÑA A 207$ AHORA, LAS TORTILLAS COSTABAN 14$ Y SUBIERON A 20$ EN LAS MAYORÍA DE CASAS EXISTE UN APOYO DE 3000$ , ANTES EL SUELDO MÍNIMO SUBÍA 2$","0","los más aburridos reporteros de méxico","","","",""
"3","nmas","JoelGonzalez-yq6nb","19/05/2024","Comenta Leo: ""¿por que Xochitl no uso la realidad?"" Pues porque la realidad es que ella no tiene el nivel de análisis y síntesis que esperaban. A estas alturas se nota que no es ella quien usa a los partidos, sino viceversa.","0","los moderadores no deben de permitir las mentiras","","","",""
"3","nmas","isabelayala3175","19/05/2024","Alvarez Mainez,  Roberto Palazuelo es tu ejemplo de tus honestos  plurinominales?","1","y esto que está leyendo y le están diciendo las respuestas en el m oído","","","",""
"3","nmas","mariacabanne","19/05/2024","xochitl no se vio cansada. Se vio derrotada","0","desde cuando hay que hacer católico,para hacer guadalupana?soy atea pero bien guadalupana!","","","",""
"3","nmas","AlejandroHernandez-gh8hz","19/05/2024","LOS MAS ABURRIDOS REPORTEROS DE MÉXICO","1","1:48:27¿qué pasó n+?le cortaron lo que estaba diciendo claudia¡vendidos!","","","",""
"3","nmas","karlagudino8311","19/05/2024","Los moderadores no deben de permitir las mentiras","0","empieza en 1:32:00","","","",""
"3","nmas","marthasaenz6795","19/05/2024","Y esto que está leyendo y le están diciendo las respuestas en el m oído","0","mario hace lo mismo que su candidata","","","",""
"3","nmas","chulitacruz5385","19/05/2024","Desde cuando hay que ser católico, para ser Guadalupana? Soy atea pero bien Guadalupana!","0","que honda con xochitl","","","",""
"3","nmas","DarkThunder7744","19/05/2024","1:48:27 ¿Qué pasó N+? Le cortaron lo que estaba diciendo Claudia ¡VENDIDOS!","0","hay ojon","","","",""
"3","nmas","angeldejesushernandezgalva5857","19/05/2024","Empieza en 1:32:00","0","xochitl es francesa o por qué habla así?","","","",""
"3","nmas","vincentedany12","19/05/2024","Mario hace lo mismo que su candidata","0","méxico no es parte de america latina?","","","",""
"3","nmas","hugoivansilva9737","19/05/2024","Que honda con xochitl","1","maynez para spotify claudia para presidenta y xochitl para su casa","","","",""
"3","nmas","alejandrotrejo3569","19/05/2024","HAy OJON","0","maynez y claudia,los mejores,en ese orden.a xochitl,simplemente la hemos perdido.queremos propuestas,no solo descalificaciones.","","","",""
"3","nmas","fidelcontreras4750","19/05/2024","xochitl es francesa o por qué habla así?","0","xochitl es el reflejo de querer subir bajando a otros,no sabe otra","","","",""
"3","nmas","susanaandra3220","19/05/2024","México no es parte de America latina?","0","quisiera saber que tanto anota claudia","","","",""
"3","nmas","luisvela5074","19/05/2024","Maynez pa Spotify Claudia pa presidenta y xochitl pa su casa","0","Movimiento Ciudadano candidato que nunca ha hecho nada bueno","","","",""
"3","nmas","OskrL","19/05/2024","Maynez y Claudia, los mejores, en ese orden. A Xochitl, simplemente la hemos perdido. Queremos propuestas, no solo descalificaciones.","1","xochitl no sirve ni para ayudar a su familia su hijo con drogas y abusivo y su hermana secuestradora y xochitk con el PRIANRD asesinos ciruptos icgusl que rlla","","","",""
"3","nmas","mauroguajardo5102","19/05/2024","xochitl es el reflejo de querer subir bajando a otros, no sabe otra","0","xochitl para presidente.del prinrede","","","",""
"3","nmas","PabloEscobar-se1sm","19/05/2024","Quisiera saber que tanto anota Claudia","0","pobre maynez,mira que piensa aprobar leyes que maten a los niños por nacer.y que los jóvenes se idioticen con marihuana.","","","",""
"3","nmas","patriciadiaz778","19/05/2024","Mc CANDIDATO QUE NUNCA HA HECHO NADA BUENO","0","me párese mejor el caballero//una señora que se ve que no está preparada porque no sabe pronunciar una palabra en inglés y así piensa ayudar a tos los migrantes//la otra señora pues todos sabemos que es un dedaso como los anteriores esa es mi humilde respuesta","","","",""
"3","nmas","patriciadiaz778","19/05/2024","XICHITL NO SIRVE NI PARA AYUDAR A SU FAMILIA SU HIJO CON DROGAS Y ABUSIVO Y SU HERMANA SECUESTRADORA Y XOCHITK CON EL PRIANRD ASESINOS CIRUPTOS ICGUSL WUE RLLA","0","vamos a ganar claudia","","","",""
"3","nmas","jmclick.6349","19/05/2024","Xotchil para presidente.    Del Prinrede","1","mi máxima admiración para claudia sheinbaum pardo.la próxima presidenta de la república mexicana","","","",""
"3","nmas","marthahernandezmijangos3000","19/05/2024","Pobre Maynes, mira que piensa aprobar leyes que maten a los niños por nacer. Y que los jóvenes se idioticen con marihuana.","0","el estado.más violento es guanajuato gobernado por el PAN","","","",""
