"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado","Claudia","Maynez","Ninguno","Xóchitl"
"1","once","isaacAceff","07/04/2024","No deberieron *Xochilt Galvez","0","no deberieron*xochitl galvez","0","0","0","-1"
"1","once","yolandagonzalez5317","07/04/2024","Ganó el Debate la Dra. Claudia Sheinbaum Pardo. Se vio el Favoritismo de los Moderadores con la Corrugta Cóchitl Gálvez. Sólo quedó en Ridículo.","9","ganó el debate la doctora.claudia sheinbaum pardo.se vio el favoritismo de los moderadores con la corrugta xochitl galvez.sólo quedó en ridículo.","1","0","0","-1"
"1","once","ThinkKeyboard","07/04/2024","“… se murieron 240 mil personas que no DEBERIERON morirse.”  La pobre xochitl Gálvez ni hablar bien sabe y se notó en todo el debate.   28:14","6","“…se murieron 240 mil personas que no deberieron morirse.”la pobre xochitl galvez ni hablar bien sabe y se notó en todo el debate.28:14","0","0","0","-1"
"1","once","JesusHernandez-zj3et","07/04/2024","Claudia la mejor","18","claudia la mejor","1","0","0","0"
"1","once","eldaireneloustaunau8216","07/04/2024","Me parece que no serán necesarios,para mi, tres debates. Con éste es más que suficiente para tomar una decisión.","4","me parece que no serán necesarios,para mi,tres debates.con éste es más que suficiente para tomar una decisión.","0","0","1","0"
"1","once","danenson94","07/04/2024","16:35 Roban Segundos a Claudia sin estar hablando, Corrupción totalmente, también le dieron más segundos a xochitl  Viva Claudia!!!","29","16:35 roban segundos a claudia sin estar hablando,corrupción totalmente,también le dieron más segundos a xochitl viva claudia!!!","1","0","0","-1"
"1","once","mariateresarodriguezlopez9443","07/04/2024","1:01:20","0","1:01:20","0","0","0","0"
"1","once","kilojool4kuhd68","07/04/2024","alv como de que va a haber otro","0","alv como de que va a haber otro","0","0","-1","0"
"1","once","fabiolagomez-fx1yr","07/04/2024","DRA. CLAUDIA ES LA ÚNICA PREPARADA. NO HAY PUNTO DE COMPARACIÓN","33","doctora.claudia es la única preparada.no hay punto de comparación","1","-1","0","-1"
"1","once","egeamanzanarez6077","07/04/2024","El candidato de movimiento ciudadano habla con la inocencia de no saber cómo se gobierna pues plantea ideas ilógicas","9","el candidato de movimiento ciudadano habla con la inocencia de no saber cómo se gobierna pues plantea ideas ilógicas","0","-1","0","0"
"1","once","javiervalerio1877","07/04/2024","Ora quien les dió permiso de poner la foto de mi abue en su intro","1","ahora quien les dió permiso de poner la foto de mi abuela en su intro","0","0","-1","0"
"1","once","VyruzDed","07/04/2024","Ya empezó mi Show de comedia.","0","ya empezó mi show de comedia.","0","0","-1","0"
"1","once","frankm3859","07/04/2024"," claudia GANO EL DEBATE","19"," claudia gano el debate","1","0","0","0"
"1","once","magiacer","07/04/2024","Cómo es posible que en una calidad de debate Presidencial la candidata Cochitl ejerza violencia de género monumental, diciéndole a Caudia  que es fría insensible solo porque se comporta a la altura objetiva de lo que representa. Eso amerita demanda por discriminación triple para la candidata 1:59:25  del PRIAN Con que cara dice que verá por las mmujeted","6","cómo es posible que en una calidad de debate presidencial la candidata xochitl ejerza violencia de género monumental,diciéndole a caudia que es fría insensible solo porque se comporta a la altura objetiva de lo que representa.eso amerita demanda por discriminación triple para la candidata 1:59:25 del prian representado por xochitl con que cara dice que verá por las mmujeted","1","0","0","-1"
"1","once","espaciodelprogreso7993","07/04/2024","Claudia no es opción por más que tenga doctorado. Pues ella y su partido son parte del Grupo de Puebla (antes Foro de Sao Paulo), proyecto que ha llevado a Venezuela,  Argentina, Nicaragua y Cuba a la ruina.  No hay opciones para prosperar en este pais.  .","2","claudia no es opción por más que tenga doctorado.pues ella y su partido son parte del grupo de puebla(antes foro de sao paulo),proyecto que ha llevado a venezuela,argentina,nicaragua y cuba a la ruina.no hay opciones para prosperar en este pais..","-1","0","0","0"
"1","once","OscarRodriguez-dm2hr","07/04/2024","Hay manines cosita ternuita","0","hay maynez cosita ternuita","0","-1","0","0"
"1","once","gabomorales3447","07/04/2024","Todos vamos con claudia S","6","todos vamos con claudia s","1","0","0","0"
"1","once","ViiMundo","07/04/2024","Ni a cual irle, desgraciadamente este sexenio será muy horrible  Todos los partidos y candidados son la misma  con diferentes nombre","17","ni a cual irle,desgraciadamente este sexenio será muy horrible todos los partidos y candidados son la misma con diferentes nombre","-1","-1","0","-1"
"1","once","karlaluna5107","07/04/2024","Ninguno sabe lo que dice ya que en una escuela de tiempo completo necesita hacer mas escuelas porque en un aula hay 40 niños, en un salon, cómo va a meter a 80 niños para poder hacer una escuela de tiempo completo los nuevos libros de tiempo completo los niños no comprenden.","0","ninguno sabe lo que dice ya que en una escuela de tiempo completo necesita hacer más escuelas porque en un aula hay 40 niños,en un salon,cómo va a meter a 80 niños para poder hacer una escuela de tiempo completo los nuevos libros de tiempo completo los niños no comprenden.","0","0","-1","0"
"1","once","gerardogonzalez8934","07/04/2024","Vamos que ganamos 4T no soy bot","9","vamos que ganamos 4ta transformación no soy bot","1","0","0","0"
"1","once","miriammares1066","07/04/2024","No creo en Xochitl, cuando fue delegada quito programas sociales a mujeres, deportivos, de mejoramiento, etc.","7","no creo en xochitl,cuando fue delegada quito programas sociales a mujeres,deportivos,de mejoramiento,etc.","0","0","0","-1"
"1","once","naranjita8035","07/04/2024","Esta buena la canción de el inicio","1","esta buena la canción de el inicio","0","0","1","0"
"1","once","dulcelozada6612","07/04/2024","Lo más patético de todo lo que dijo Claudia es decir que AMLO es un presidente  honesto   repetir el mismo speech de corrupción, cero propuestas ! PATÉTICA!","6","lo más patético de todo lo que dijo claudia es decir que amlo es un presidente honesto repetir el mismo speech de corrupción,cero propuestas!patética!","-1","0","0","0"
"1","once","guadalupenerilara9806","07/04/2024","Y si en vez de gastar tantos millones pesos en sus campañas inútiles y sucias; los partidos políticos deberían de usarlo para equipar y dar mantenimiento a escuelas y hospitales, y comprar medicamentos, tener en buenas condiciones las carreteras del pais, calles y  avenidas. Así  ese dinero realmente sería bien invertido y no tirado a la basura ️  Dinero que es de los impuestos que pagamos","4","y si en vez de gastar tantos millones pesos en sus campañas inútiles y sucias;los partidos políticos deberían de usarlo para equipar y dar mantenimiento a escuelas y hospitales,y comprar medicamentos,tener en buenas condiciones las carreteras del pais,calles y avenidas.así ese dinero realmente sería bien invertido y no tirado a la basura️dinero que es de los impuestos que pagamos","0","0","-1","0"
"1","once","pau5939","07/04/2024","ok pero, y las propuestas de xochitl? ._.","0","de acuerdo pero,y las propuestas de xochitl?._.","0","0","0","-1"
"1","once","maruamador755","07/04/2024","Claudia ya gano","14","claudia ya gano","1","0","0","0"
"1","once","joserobertoz8408","07/04/2024","Brillante la doctora Claudia Sheinbaum.  La botarga salió como llegó: Eclipsada y eso que el eclipse es el lunes.  Y el tercero solo fue a hacer casting para ver si le dan el comercial de pasta dental.","4","brillante la doctora claudia sheinbaum.la botarga salió como llegó:eclipsada y eso que el eclipse es el lunes.y el tercero solo fue a hacer casting para ver si le dan el comercial de pasta dental.","1","0","0","-1"
"1","once","KatherineNicollPradoEscobar","07/04/2024","Se nota que Claudia no sabe nada acerca de Salud!! Médicos especialistas hay de sobra!! El problema es el Sistema de salud Público","21","se nota que claudia no sabe nada acerca de salud!!médicos especialistas hay de sobra!!el problema es el sistema de salud público","-1","0","0","0"
"1","once","carlosbogarin9530","07/04/2024","Un debate 2 contra 1 jeje","0","un debate 2 contra 1 jeje","0","0","-1","0"
"1","once","LuisMorales22338","07/04/2024","La xochil trae puro sueño. ¿Cómo que escuela a tiempo completo? No ve que los niños ya ni quieren ir a la escuela y su propuesta es hacer las jornadas estudiantiles más largas.","0","la xochitl trae puro sueño.¿cómo que escuela a tiempo completo?no ve que los niños ya ni quieren ir a la escuela y su propuesta es hacer las jornadas estudiantiles más largas.","0","0","0","-1"
"1","once","ceciliamendoza8578","07/04/2024","Presidenta Claudia","20","presidenta claudia","1","0","0","0"
"1","once","fabiolagomez-fx1yr","07/04/2024","CLAUDIA PRESIDENTA VIVA","16","claudia presidenta viva","1","0","0","0"
"1","once","user-qq1hx9ht7z","07/04/2024","Que buen sketch","0","que buen sketch","0","0","-1","0"
"1","once","LDrobloxC","07/04/2024","Y para cuando un YTPH de CatDanny del bate debate del chocolate 2024?","0","y para cuando un ytph de catdanny del bate debate del chocolate 2024?","0","0","0","0"
"1","once","brandonreiies12","07/04/2024","Que viva Máynez!! Presidente! Presidente! No queremos a esas señoras corruptas","22","que viva maynez!!presidente!presidente!no queremos a esas señoras corruptas","-1","1","0","-1"
"1","once","aracelym.2641","07/04/2024","Que triste sufrir violencia en carne propia, que no te escuchen y no exista la justicia de ninguna manera.   Y peor aún, que Claudia diga que todo está bien, que México está en su mejor momento. Entonces ésta falta de justicia (junto con todos quienes también lo vivieron) pasa a ser ""inexistente"".   Pasamos de ser un número, a ser simplemente ""Eso no está en mis datos"". Y sí, lo cuento desde mi experiencia.","7","que triste sufrir violencia en carne propia,que no te escuchen y no exista la justicia de ninguna manera.y peor aún,que claudia diga que todo está bien,que méxico está en su mejor momento.entonces ésta falta de justicia(junto con todos quienes también lo vivieron)pasa a hacer""inexistente"".pasamos de hacer un número,a hacer simplemente""eso no está en mis datos"".y sí,lo cuento desde mi experiencia.","-1","0","0","0"
"1","once","humbertocisneros9544","07/04/2024","No masques","0","no masques","0","0","-1","0"
"1","once","gerardogonzalez8934","07/04/2024","Se mamaron con los filtros para panzona flow","0","se mamaron con los filtros para panzona flow","0","0","1","0"
"1","once","luphlores","07/04/2024","Es una estupidez que pregunten A B o C en vez de que hagan una tómbola transparente.   Pinche debate más manipulado no se pudo.","14","es una estupidez que pregunten a b o c en vez de que hagan una tómbola transparente.pinche debate más manipulado no se pudo.","0","0","-1","0"
"1","once","theraven6522","07/04/2024","Xochil vestida de blanco tirando un pañuelo blanco mientras suda y tararea,,, , con verle la cara ves la derrota.... Pd rejunta el pañuelo y vistete de rojo a la proxima.","5","xochitl vestida de blanco tirando un pañuelo blanco mientras suda y tararea,,,,con verle la cara ves la derrota....posdata rejunta el pañuelo y vistete de rojo a la proxima.","0","0","0","-1"
"1","once","raquelsolishuerta2120","07/04/2024","Pero","0","pero","0","0","0","0"
"1","once","santirussizalew","07/04/2024","La cochitl se contradice mucho , no artícula correctamente, dice cosas que no tienen sentido y se le nota que se la comen los nervios  imagínate si se vuelve presidente se va a volver más loca de  lo que ya está","1","la xochitl se contradice mucho,no artícula correctamente,dice cosas que no tienen sentido y se le nota que se la comen los nervios imagínate si se vuelve presidente se va a volver más loca de lo que ya está","0","0","0","-1"
"1","once","reynaldotinocovazquez9021","07/04/2024","Eh vivido como muchos de ustedes en este Hermoso pais, y sin duda alguna despues de tantos años eh entendido que lo mejor que podemos hacer por nuestro México es jamas dejar que el PRIAN vuelva a pisar el poder que durante muchos años su preocupación por nosotros ah sido prácticamente Nula","9","eh vivido como muchos de ustedes en este hermoso pais,y sin duda alguna despues de tantos años eh entendido que lo mejor que podemos hacer por nuestro méxico es jamas dejar que el prian representado por xochitl vuelva a pisar el poder que durante muchos años su preocupación por nosotros ah sido prácticamente nula","0","0","0","-1"
"1","once","mireyagomezmiranda350","07/04/2024","Yo digo que no, Xochitl esta ptopioniendo lo mismo que hizo EPN, darles tabletas y datos, pero nunca sirvieron","12","yo digo que no,xochitl esta ptopioniendo lo mismo que hizo enrique peña nieto,darles tabletas y datos,pero nunca sirvieron","0","0","0","-1"
"1","once","user-gj2ie4gm4x","07/04/2024","Esto se parece ala carrera de caracoles de Bob esponja donde pierde los colores y gana roki","0","esto se parece a la carrera de caracoles de bob esponja donde pierde los colores y gana roki","0","0","-1","0"
"1","once","luissolano302","07/04/2024","Que triste, este circo lo único para lo que sirvio fue para dejarnos aun mas claro que votes por quien votes, esta mierda no va a acabar","0","que triste,este circo lo único para lo que sirvio fue para dejarnos aún más claro que votes por quien votes,esta mierda no va a acabar","-1","-1","0","-1"
"1","once","jorgeluisdiazperex2097","07/04/2024","CLAUDIA SHEIBAUN PARDO presidenta DE MEXICO Y NADA MAS","17","claudia sheinbaum pardo presidenta de mexico y nada más","1","0","0","0"
"1","once","MariaGuadalupeHerrera-hm4el","07/04/2024","De verdad, que cuántas mentiras dijo la señora. xochitl  Gálvez y todas sus incriminaciones son para ella misma, acusa todo lo malo y corrupto que han hecho sus partidos representados y de verdad que se vió que le dieron más preferencia en el tiempo y sus comentarios, también se notó que todo ya estaba planeado, en pocas palabras le dieron todo el exámen ya contestado, de verdad el INE está siendo imparcial, los mexicanos ya no nos chupamos el dedo y de verdad queremos más originalidad y neutralidad a éstos Debates, la señora. xochitl ya llevaba hasta fotografías preparadas para las respuestas que estaba dando, vamos por la continuidad de la 4a Transformación y quitar toda la corrupción del Poder Judicial porque de ahí emana todos ésos grupos delictivos, todas las desapariciones, todos los cárteles, es por eso que el Poder Judicial no puede ser autónomo, si así han hecho todo tan mal, no me imagino como va a ser México dándole autonomía a un Poder tan perjudicial y que sólo trabaja para crear leyes para vender, proteger a Políticos corruptos, y entregar nuestra soberanía a extranjeros","6","de verdad,que cuántas mentiras dijo la señora.xochitl galvez y todas sus incriminaciones son para ella misma,acusa todo lo malo y corrupto que han hecho sus partidos representados y de verdad que se vió que le dieron más preferencia en el tiempo y sus comentarios,también se notó que todo ya estaba planeado,en pocas palabras le dieron todo el exámen ya contestado,de verdad el ine está siendo imparcial,los mexicanos ya no nos chupamos el dedo y de verdad queremos más originalidad y neutralidad a éstos debates,la señora.xochitl ya llevaba hasta fotografías preparadas para las respuestas que estaba dando,vamos por la continuidad de la 4ta transformación y quitar toda la corrupción del poder judicial porque de ahí emana todos ésos grupos delictivos,todas las desapariciones,todos los cárteles,es por eso que el poder judicial no puede hacer autónomo,si así han hecho todo tan mal,no me imagino como va a hacer méxico dándole autonomía a un poder tan perjudicial y que sólo trabaja para crear leyes para vender,proteger a políticos corruptos,y entregar nuestra soberanía a extranjeros","1","0","0","-1"
"1","once","JuaniGuerrero-dr5uj","07/04/2024","No mames la Xochitl nisiquiera contestaba las preguntas nomas le tiraba a la claudia jajaja hasta la denisse merker se sacaba de onda","1","no mames la xochitl nisiquiera contestaba las preguntas nomas le tiraba a la claudia jajaja hasta la denisse merker se sacaba de onda","0","0","0","-1"
"1","once","danielparra831","07/04/2024","Que professionell es nuestra Dr.-Ing. Scheinbaum! ️ Se nota a leguas su gran capacidad, Intelligenz (Logik condicional  🇬🇷) y formacion Professional!  Voto por Morena! 4T","7","que professionell es nuestra dr.-ing.sheinbaum!️se nota a leguas su gran capacidad,intelligenz(logik condicional🇬🇷)y formacion professional!voto por morena!4ta transformación","1","0","0","0"
"1","once","audiolecturas6630","07/04/2024","Muy bueno el debate! Va a ganar MORENA","10","muy bueno el debate!va a ganar morena","1","0","0","0"
"1","once","joserodrigorodriguezlimon8832","07/04/2024","Quitaban y ponían tiempo que pedo??????","1","quitaban y ponían tiempo que pedo??????","0","0","-1","0"
"1","once","humbertocisneros9544","07/04/2024","Cómo tú eres bien buena","0","cómo tú eres bien buena","0","0","1","0"
"1","once","joseguadalupeventuraaraujo891","07/04/2024","Mi gallina es Claudia","10","mi gallina es claudia","1","0","0","0"
"1","once","julianaalvarez6940","07/04/2024","Tenemos ya la farmacia de Dinamarca pura falsedad","5","tenemos ya la farmacia de dinamarca pura falsedad","-1","0","0","0"
"1","once","zairavanezagamezcanizalez6635","07/04/2024",".","0",".","0","0","0","0"
"1","once","mariacarso9992","07/04/2024","Es evidente que la Denise hacia señales con su B al revés, cada vez que  a Xochitl la atacaban o entraba en terreno peligroso movía las tarjetas","3","es evidente que la denise hacia señales con su b al revés,cada vez que a xochitl la atacaban o entraba en terreno peligroso movía las tarjetas","0","0","0","-1"
"1","once","leticiaperez2252","07/04/2024","# claudia sheinbaun","9"," claudia sheinbaum","1","0","0","0"
"1","once","mvdgod4233","07/04/2024","Estuvo bueno el show de comedia.","0","estuvo bueno el show de comedia.","0","0","-1","0"
"1","once","mijocabal4840","07/04/2024","La cochitl anda ladrando","0","la xochitl anda ladrando","0","0","0","-1"
"1","once","monseherrera7624","07/04/2024","¿Como le va a ofrecer a unos niños que estan en pleno crecimiento la tecnología?","6","¿como le va a ofrecer a unos niños que estan en pleno crecimiento la tecnología?","0","0","-1","0"
"1","once","mireyagomezmiranda350","07/04/2024","Es evidente que el debate está favor de Xochitl y Maynez, y esta señora que le saquen el video de: por que le llevan educación a los inigenas si están bien como están.","2","es evidente que el debate está favor de xochitl y maynez,y esta señora que le saquen el video de:por que le llevan educación a los inigenas si están bien como están.","0","-1","0","-1"
"1","once","dylanyudellopezgalvan3fn.347","07/04/2024","Fui yo el único que notó que a xochitl se le dió más oportunidad de contestar que a Claudia y Maynez¿?","0","fui yo el único que notó que a xochitl se le dió más oportunidad de contestar que a claudia y maynez¿?","0","0","0","-1"
"1","once","adrianromero514","07/04/2024","Programas sociales: los que trabajamos los pagamos , no hablaron de como crear trabajo o enviar y traer negocios , o evitar que se gasten en el futuro, esa gente vive del los impuestos.","8","programas sociales:los que trabajamos los pagamos,no hablaron de como crear trabajo o enviar y traer negocios,o evitar que se gasten en el futuro,esa gente vive del los impuestos.","-1","0","0","0"
"1","once","KevinMorales-zt7pz","07/04/2024","Al inicio solo Claudia se reservo la tiradera que hicieron los otros dos locos -_-","5","al inicio solo claudia se reservo la tiradera que hicieron los otros dos locos-_-","1","-1","0","-1"
"1","once","mariabojorquez2792","07/04/2024","xochitl en todo el debate solo hablo de claudia","0","xochitl en todo el debate solo hablo de claudia","0","0","0","-1"
"1","once","ddeleon7320","07/04/2024","Me encanta como a xochitl se le olvida la verdadera pregunta por estar atacando y la conductora se las tiene que estar recordando","0","me encanta como a xochitl se le olvida la verdadera pregunta por estar atacando y la conductora se las tiene que estar recordando","0","0","0","-1"
"1","once","EmperorJMX","07/04/2024","Por un lado los candidatos tan acostumbrados a dedicar demasiado si no es que la mayoría del tiempo aventándose basura entre ellos para apelar al coraje / desdén de la población, porque es mucho más fácil despertar sentimientos como coraje, desprecio, rencor, etc., antes que presentar propuestas bien explicadas y detalladas, fundamentadas con argumentos sólidos y creíbles, planes bien detallados, ya que esto último es mucho más difícil. Y por otra lado la población como observando un partido de fútbol, porras aquí, porras allá, pleitos entre los asistentes cada quien apoyando a su equipo... Es como que nadie entendemos qué diablos es una elección presidencial, ni de un lado, ni del otro. Aquí todos vamos a vivir en el mismo país y a los que les tenemos que exigir es a los políticos que nos van a representar, el pleito no debería ser con la ""barra de enfrente"", Pero bueno, eso es muy difícil, ahí está EEUU que parece estar aún peor en polarización jaja. Ojalá algún día alcancemos la madurez política que tanta falta nos hace. De momento, sólo espero que al país le vaya muy bien los próximos 6 años.","14","por un lado los candidatos tan acostumbrados a dedicar demasiado si no es que la mayoría del tiempo aventándose basura entre ellos para apelar al coraje/desdén de la población,porque es mucho más fácil despertar sentimientos como coraje,desprecio,rencor,etc.,antes que presentar propuestas bien explicadas y detalladas,fundamentadas con argumentos sólidos y creíbles,planes bien detallados,ya que esto último es mucho más difícil.y por otra lado la población como observando un partido de fútbol,porras aquí,porras allá,pleito entre los asistentes cada quien apoyando a su equipo...es como que nadie entendemos qué diablos es una elección presidencial,ni de un lado,ni del otro.aquí todos vamos a vivir en el mismo país y a los que les tenemos que exigir es a los políticos que nos van a representar,el pleito no debería hacer con la""barra de enfrente"",pero bueno,eso es muy difícil,ahí está eeuu que parece estar aún peor en polarización jaja.ojalá algún día alcancemos la madurez política que tanta falta nos hace.de momento,sólo espero que al país le vaya muy bien los próximos 6 años.","-1","-1","0","-1"
"1","once","hna.anamontoya","07/04/2024","Si abra abastecimiento de medicamentos porque hasta ahorita no lo hay","0","si habrá abastecimiento de medicamentos porque hasta ahorita no lo hay","-1","0","0","0"
"1","once","prof.alanleonardo4936","07/04/2024","Calladon de boca a Denisse Dresser","0","calladon de boca a denisse dresser","0","0","-1","0"
"1","once","user-sp6lo9wt6t","07/04/2024","Viva claudia","5","viva claudia","1","0","0","0"
"1","once","romelc.90","07/04/2024","Xochitl viene siendo Gaby Carrizo en Pmá. Todos van a mejorar Mx pero cuando llegan al trono hacen lo que quieren y se les olvida el pueblo.","7","xochitl viene siendo gaby carrizo en pmá.todos van a mejorar mx pero cuando llegan al trono hacen lo que quieren y se les olvida el pueblo.","0","0","-1","0"
"1","once","user-tc4mx3tj8u","07/04/2024","Nosé si se dieron cuánta que cuando hablaba que está xochitl siempre hablaba bien poquito y está Claudia y maynez hablaban más así ni va a ganar solo vino a ventarle la Mauser a claudia","1","nosé si se dieron cuánta que cuando hablaba que está xochitl siempre hablaba bien poquito y está claudia y maynez hablaban más así ni va a ganar solo vino a ventarle la mauser a claudia","1","1","0","-1"
"1","once","OmarJimenez-jd3in","07/04/2024","NADIE PELA AL CANDIDATO ALVAREZ  DIGO MAINES","2","nadie pela al candidato alvarez digo Maynez","0","-1","0","0"
"1","once","eugeniasolano9339","07/04/2024","#INECorruptosConElTiempo Favoreciendo a la Botarga","13","#inecorruptosconeltiempo favoreciendo a la botarga","0","0","0","-1"
"1","once","Ferelwolf7","07/04/2024","xochitl eres Italia ?","0","xochitl eres italia?","0","0","0","-1"
"1","once","lourdescervantes3611","07/04/2024","claudia gana debate","7","claudia gana debate","1","0","0","0"
"1","once","gerardohernandez390","07/04/2024","Ese maynes quiere hueso tambien niegalo prro","1","ese maynez quiere hueso tambien niegalo perro","0","-1","0","0"
"1","once","rosarioramirez9785","07/04/2024","Primer presidenta de México, Claudia Sheinbaum. Van a con la 4t","18","primer presidenta de méxico,claudia sheinbaum.van a con la 4ta transformación","1","0","0","0"
"1","once","somosmuchos6470","07/04/2024","Preguntas con afirmaciones, ¿de que se trata?,En un mundo neoliberal los programas sociales se modifican y se quitan, en un mundo neoliberal se crean tarjetas rosas para que los privados le pasen factura al gobierno, creo que los empresarios no deben de llegar a ocupar cargos públicos, lo botarga solo seria una botarga. GANO CLAUDIA Y MI VOTO ES PARA MORENA.","4","preguntas con afirmaciones,¿de que se trata?,en un mundo neoliberal los programas sociales se modifican y se quitan,en un mundo neoliberal se crean tarjetas rosas para que los privados le pasen factura al gobierno,creo que los empresarios no deben de llegar a ocupar cargos públicos,lo botarga solo seria una botarga.gano claudia y mi voto es para morena.","1","0","0","-1"
"1","once","happyasmr-nb9gk","07/04/2024","1:34:22","0","1:34:22","0","0","0","0"
"1","once","gamingbyweek9411","07/04/2024","1:36:04","0","1:36:04","0","0","0","0"
"1","once","pensantes2008","07/04/2024","OJALÁ SE HABLE EN LOS DEBATES ACERCA DEL CAMPO Y LA ALIMENTACIÓN.","23","ojalá se hable en los debates acerca del campo y la alimentación.","0","0","0","0"
"1","once","beatrizportillocortes8676","07/04/2024","Apoyo total para la Doctora. Claudia Sheinbaum","12","apoyo total para la doctora.claudia sheinbaum","1","0","0","0"
"1","once","valerialiraportilla7584","07/04/2024","xochitl, se mi novia porfavor","0","xochitl,se mi novia porfavor","0","0","0","1"
"1","once","robbie_rode","07/04/2024","Me metí a este canal por no ver en el canal de televisa el debate y tiene delay  me voy en el primer minuto","0","me metí a este canal por no ver en el canal de televisa el debate y tiene delay me voy en el primer minuto","0","0","-1","0"
"1","once","user-ie6pl1ou4x","07/04/2024","claudia gana debate","4","claudia gana debate","1","0","0","0"
"1","once","hugocamilo9405","07/04/2024","No manches COCHITL hasta la OMS felicitó a México por sus acciones ante la Pandemia","4","no manches xochitl hasta la oms felicitó a méxico por sus acciones ante la pandemia","1","0","0","-1"
"1","once","panchitosnake","07/04/2024","añoña","0","añoña","0","0","0","0"
"1","once","ilianasant","07/04/2024","Llevo viendo los primeros minutos y sheinbaum ya respondió como uno improvisa cuando no se aprendió lo de la expo y se pone a cuentear al profe xD","0","llevo viendo los primeros minutos y sheinbaum ya respondió como uno improvisa cuando no se aprendió lo de la expo y se pone a cuentear al profe xd","-1","0","0","0"
"1","once","user-xe5wq7dp6w","07/04/2024","Que vergüenza pensar que cualquiera de ellos nos va a gobernar ni siquiera saben escuchar contestan lo que ellos quieren hay muchas personas más capacitadas y honestas","6","que vergüenza pensar que cualquiera de ellos nos va a gobernar ni siquiera saben escuchar contestan lo que ellos quieren hay muchas personas más capacitadas y honestas","-1","-1","0","-1"
"1","once","user-cn3yn4ci1p","07/04/2024","Sigo en lo mismo mi apoyo es para Claudia Sheinbaum","7","sigo en lo mismo mi apoyo es para claudia sheinbaum","1","0","0","0"
"1","once","danielsebastian4655","07/04/2024","Una tableta a cada niño. jajaj en una ocasión dieron tabletas en algunas escuelas, dieron de las mas chafas (en el gobierno del copetes). muchos las vendieron y otros solo la usaban para jugar videojuegos,no sirvio para nada en educación, dice que quieren que aprendan robótica lo siento pero esta generación de niños no están preparados para eso, vean que solo se la pasan viendo tiktok. honestamente es mejor regresar a los libros que aprendan a leer y a pensar por si mismos y eso si que den becas. ya que desde pequeño siempre tuve calificaciones de 9 y 10 siempre solicitamos becas en los gobiernos del pri y del pan y siempre los directores se clavaban la lana y les daban las becas a los hijos de los ricos de aquellos años y gracias a nuestro presidente Andres Manuel. ahora todos los niños tienen beca sin excepción. falta los niveles universitarios, pero la verdad es una gran ayuda. yo ya termine mi licenciatura sin ayuda de ningún gobierno. pero la verdad es bueno saber que los niños ya cuentan con eso. yo siempre quise un apoyo aunque sea una beca y gracias a los gobiernos corruptos nunca me llego. por eso ni un voto al pri y al pan. voy con Sheinbaum","1","una tableta a cada niño.jajaj en una ocasión dieron tabletas en algunas escuelas,dieron de las más chafas(en el gobierno del copetes).muchos las vendieron y otros solo la usaban para jugar videojuegos,no sirvio para nada en educación,dice que quieren que aprendan robótica lo siento pero esta generación de niños no están preparados para eso,vean que solo se la pasan viendo tiktok.honestamente es mejor regresar a los libros que aprendan a leer y a pensar por si mismos y eso si que den becas.ya que desde pequeño siempre tuve calificaciones de 9 y 10 siempre solicitamos becas en los gobiernos del pri representado por xochitl y del PAN y siempre los directores se clavaban la lana y les daban las becas a los hijos de los ricos de aquellos años y gracias a nuestro presidente andres manuel.ahora todos los niños tienen beca sin excepción.falta los niveles universitarios,pero la verdad es una gran ayuda.yo ya termine mi licenciatura sin ayuda de ningún gobierno.pero la verdad es bueno saber que los niños ya cuentan con eso.yo siempre quise un apoyo aunque sea una beca y gracias a los gobiernos corruptos nunca me llego.por eso ni un voto al pri representado por xochitl y al PAN.oye con sheinbaum","1","0","0","-1"
"1","once","user-vd2hg9iv7x","07/04/2024","La verdad por qué Claudia no es arravalera ni grosera, sino hubiera humillado a la gelatina, se portó decente, pero con eso basto.","0","la verdad por qué claudia no es arravalera ni grosera,sino hubiera humillado a la gelatinas,se portó decente,pero con eso basto.","1","0","0","-1"
"1","once","xx-wg5st","07/04/2024","Y porqué no habló del agua q inyectaron en Veracruz en el gobierno de Duarte que es el partido q abandera!!!","6","y porqué no habló del agua que inyectaron en veracruz en el gobierno de duarte que es el partido que abandera!!!","0","0","0","-1"
"1","once","amaliahidalgo533","07/04/2024","Es mas voto por claudia para presidenta","3","es más voto por claudia para presidenta","1","0","0","0"
"1","once","Tania-jy2gh","07/04/2024","Por que no le preguntaron a la xochilt qué estrategia tiene para combatir la obesidad (un problema importante de slaud pública) ah perdón primero que convata su obesidad y síndrome metabólico.","0","por que no le preguntaron a la xochitl qué estrategia tiene para combatir la obesidad(un problema importante de slaud pública)ah perdón primero que convata su obesidad y síndrome metabólico.","0","0","0","-1"
"1","once","vladasanchezanazario3906","07/04/2024","Xichitl literal culpò a claudia de no haber combatido el covid en todo mexico no mames ni el retso dle mundo lo pudo hacer","0","xochitl literal culpò a claudia de no haber combatido el covid en todo mexico no mames ni el retso del mundo lo pudo hacer","0","0","0","-1"
"1","once","xx-wg5st","07/04/2024","Siempre hay detalles técnicos en los debates presidenciales","6","siempre hay detalles técnicos en los debates presidenciales","0","0","-1","0"
